booking reference,shift_date,start,end,trust,staff group,ward,division,request grade,booked grade,payband,day rate,night rate,staff_id,requester,request_reason,booked date
BR-00009285-20260914_000059,2026-09-15,11:45:00,18:45:00,Greenhaven Acute & Specialist Care NHS Trust,Admin,Emergency Department,Emergency & Urgent Care,Administrator,Data Analyst,8A,28.21,35.9,EMP0929-20260914_000059,Miss Jean Brown,Ward Capacity Increase,2025-07-23
BR-00009286-20260914_000059,2027-08-12,16:45:00,19:45:00,Horizon Integrated Health Partnership NHS Trust,Admin,Anaesthesia,Critical Care & Anaesthesia,Medical Secretary,Receptionist,3,13.33,16.41,EMP0753-20260914_000059,Duncan Benson,New Service Requirement,2025-05-25
BR-00009287-20260914_000059,2027-09-10,13:00:00,23:00:00,Horizon Integrated Health Partnership NHS Trust,Medical,Oncology,Medicine & Acute Care,Registrar,FY1/FY2,FY1,18.46,21.54,EMP0242-20260914_000059,Dr Billy Turnbull,Additional Patient Safety Cover,2026-05-14
BR-00009288-20260914_000059,2025-11-15,20:00:00,01:00:00,Eastfield Psychological Services NHS Trust,AHP,IT Support,Corporate Services,Occupational Therapist,Pharmacist,5,18.97,23.08,EMP0474-20260914_000059,Stephanie Cook-Collins,Training Cover,2025-02-13
BR-00009289-20260914_000059,2026-08-19,04:30:00,11:30:00,Westborough Acute Care NHS Trust,Medical,Pain Management,Critical Care & Anaesthesia,SHO,SHO,SHO,23.08,30.77,EMP1061-20260914_000059,Elliott Parker,Emergency Cover,2026-09-10
BR-00009290-20260914_000059,2027-03-01,09:30:00,16:30:00,Westborough Acute Care NHS Trust,AHP,Urgent Care,Emergency & Urgent Care,Radiographer,Radiographer,6,22.56,28.21,EMP0046-20260914_000059,Charles Walker,Staff Redeployment,2026-02-21
BR-00009291-20260914_000059,2027-01-21,08:30:00,09:30:00,Eastfield Psychological Services NHS Trust,Medical,Pain Management,Critical Care & Anaesthesia,Consultant,GP,GP,46.15,61.54,EMP1124-20260914_000059,Dr Sophie Brooks,Operational Requirement,2026-03-17
BR-00009292-20260914_000059,2026-07-07,02:30:00,13:30:00,Horizon Integrated Health Partnership NHS Trust,AHP,ENT Surgery,Surgery & Cancer,Physiotherapist,Physiologist,6,22.56,28.21,EMP1107-20260914_000059,Shirley Watson-Robson,Bank Holiday Cover,2024-10-31
BR-00009293-20260914_000059,2026-06-30,00:45:00,10:45:00,Hillcrest Medical Centres NHS Trust,Nursing,Endocrinology,Medicine & Acute Care,Charge Nurse,Staff Nurse,5,18.97,23.08,EMP1150-20260914_000059,Douglas Williams,Increased Patient Demand,2025-01-13
BR-00009294-20260914_000059,2027-03-04,06:15:00,07:15:00,Southgate Community & Mental Health NHS Trust,Medical,Rheumatology,Medicine & Acute Care,SHO,GP,GP,46.15,61.54,EMP0647-20260914_000059,Sophie Lloyd,Ward Capacity Increase,2025-07-24
BR-00009295-20260914_000059,2027-07-24,08:00:00,15:00:00,Hillcrest Medical Centres NHS Trust,Admin,Intensive Care Unit,Critical Care & Anaesthesia,Medical Secretary,Administrator,3,13.33,16.41,EMP1109-20260914_000059,Mr Louis Wallace,New Service Requirement,2026-07-03
BR-00009296-20260914_000059,2027-03-17,09:15:00,19:15:00,Southvale Hospitals NHS Trust,Admin,Cardiology,Medicine & Acute Care,Receptionist,Receptionist,3,13.33,16.41,EMP0648-20260914_000059,Debra Lawrence,Unexpected Absence,2024-09-25
BR-00009297-20260914_000059,2025-12-09,13:45:00,20:45:00,Horizon Integrated Health Partnership NHS Trust,Medical,Minor Injuries Unit,Emergency & Urgent Care,GP,Registrar,SPR,33.33,43.59,EMP0920-20260914_000059,Dr Jade Wood,New Service Requirement,2025-06-27
BR-00009298-20260914_000059,2026-08-13,13:45:00,16:45:00,Meadowbrook Community Health NHS Trust,Nursing,IT Support,Corporate Services,Healthcare Assistant,Nursery Nurse,2,12.31,14.36,EMP0147-20260914_000059,Martyn Jones,Emergency Cover,2025-12-04
BR-00009299-20260914_000059,2027-07-07,16:15:00,00:15:00,Meadowbrook Community Health NHS Trust,Medical,Urgent Care,Emergency & Urgent Care,FY1/FY2,Consultant,CONS,48.72,71.79,EMP0189-20260914_000059,Mr Jack Mason,Annual Leave Cover,2026-05-02
BR-00009300-20260914_000059,2027-03-17,08:30:00,17:30:00,Southgate Community & Mental Health NHS Trust,AHP,Physiotherapy,Clinical Support Services,Physiologist,Physiologist,6,22.56,28.21,EMP0229-20260914_000059,Emily Marsden-Parkin,Additional Patient Safety Cover,2026-03-07
BR-00009301-20260914_000059,2027-03-25,07:00:00,18:00:00,Northwood Mental Health NHS Trust,Nursing,Orthopaedics,Surgery & Cancer,Staff Nurse,Healthcare Assistant,2,12.31,14.36,EMP1126-20260914_000059,Susan Campbell,Training Cover,2026-06-04
BR-00009302-20260914_000059,2026-06-24,08:30:00,14:30:00,Eastfield Psychological Services NHS Trust,Nursing,Paediatrics,Women & Children,Staff Nurse,Healthcare Assistant,2,12.31,14.36,EMP0397-20260914_000059,Mrs Julie Marsh,Staff Redeployment,2025-06-19
BR-00009303-20260914_000059,2026-08-20,03:45:00,15:45:00,Southvale Hospitals NHS Trust,Nursing,IT Support,Corporate Services,Senior Staff Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0176-20260914_000059,Emily Jackson,Weekend Cover,2025-11-02
BR-00009304-20260914_000059,2027-05-15,03:15:00,09:15:00,Greenhaven Acute & Specialist Care NHS Trust,AHP,Breast Surgery,Surgery & Cancer,Physiotherapist,Speech Therapist,6,22.56,28.21,EMP0975-20260914_000059,Miss Julia Richards,Staff Shortage,2026-01-27
BR-00009305-20260914_000059,2026-02-27,08:30:00,09:30:00,Southgate Community & Mental Health NHS Trust,Admin,Oncology,Medicine & Acute Care,Medical Secretary,Data Analyst,8A,28.21,35.9,EMP0479-20260914_000059,Mrs Joanna Stephenson,Staff Redeployment,2026-07-02
BR-00009306-20260914_000059,2026-11-10,11:45:00,16:45:00,Hillcrest Medical Centres NHS Trust,Admin,Postnatal Care,Women & Children,Data Analyst,Administrator,3,13.33,16.41,EMP0568-20260914_000059,Julian Moore-Spencer,Unexpected Absence,2025-06-16
BR-00009307-20260914_000059,2026-05-31,14:15:00,19:15:00,Greenhaven Acute & Specialist Care NHS Trust,Admin,Paediatrics,Women & Children,Data Analyst,Administrator,3,13.33,16.41,EMP0162-20260914_000059,Trevor Stone,Staff Redeployment,2026-06-15
BR-00009308-20260914_000059,2025-10-28,10:45:00,15:45:00,Westborough Acute Care NHS Trust,Medical,Finance,Corporate Services,GP,GP,GP,46.15,61.54,EMP1167-20260914_000059,Gregory Chadwick,Ward Capacity Increase,2026-04-10
BR-00009309-20260914_000059,2027-06-10,07:30:00,15:30:00,Lakeside District Hospitals NHS Trust,Nursing,Acute Medicine,Medicine & Acute Care,Staff Nurse,Nursery Nurse,2,12.31,14.36,EMP0776-20260914_000059,Sally Harper,Staff Redeployment,2025-02-19
BR-00009310-20260914_000059,2025-10-11,17:30:00,20:30:00,Westmere Community Health NHS Trust,Medical,Finance,Corporate Services,Consultant,FY1/FY2,FY1,18.46,21.54,EMP0682-20260914_000059,Dr Katherine Jones,New Service Requirement,2025-12-25
BR-00009311-20260914_000059,2026-08-16,17:15:00,18:15:00,Lakeside District Hospitals NHS Trust,Medical,Pain Management,Critical Care & Anaesthesia,Registrar,FY1/FY2,FY1,18.46,21.54,EMP0370-20260914_000059,Antony Wells,Additional Patient Safety Cover,2024-10-28
BR-00009312-20260914_000059,2027-05-26,06:30:00,08:30:00,Riverbank General Hospitals NHS Trust,AHP,Minor Injuries Unit,Emergency & Urgent Care,Physiotherapist,Pharmacist,5,18.97,23.08,EMP0161-20260914_000059,Marilyn Ferguson,Staff Shortage,2024-10-14
BR-00009313-20260914_000059,2025-11-26,15:15:00,19:15:00,Oakridge Community Services NHS Trust,Nursing,Orthopaedics,Surgery & Cancer,Ward Manager,Nursery Nurse,2,12.31,14.36,EMP1014-20260914_000059,Victor Bell,Staff Redeployment,2025-12-28
BR-00009314-20260914_000059,2025-11-15,23:00:00,05:00:00,Eastfield Psychological Services NHS Trust,AHP,Facilities Management,Corporate Services,Physiologist,Physiotherapist,6,22.56,28.21,EMP0611-20260914_000059,Frank Clements,Staff Redeployment,2025-09-24
BR-00009315-20260914_000059,2027-05-18,10:00:00,17:00:00,Northshire University Hospitals NHS Trust,Nursing,Finance,Corporate Services,Nursery Nurse,Nursery Nurse,2,12.31,14.36,EMP0720-20260914_000059,Barry Hunter,Emergency Cover,2025-01-12
BR-00009316-20260914_000059,2025-09-23,14:00:00,21:00:00,Greenhaven Acute & Specialist Care NHS Trust,Admin,Geriatrics,Medicine & Acute Care,Receptionist,Administrator,3,13.33,16.41,EMP0266-20260914_000059,Guy Cole,Specialist Skills Required,2025-06-08
BR-00009317-20260914_000059,2027-01-10,23:15:00,08:15:00,Bluewater Community & Rehabilitation NHS Trust,Medical,Minor Injuries Unit,Emergency & Urgent Care,GP,GP,GP,46.15,61.54,EMP0642-20260914_000059,Gary Martin,Ward Capacity Increase,2024-12-07
BR-00009318-20260914_000059,2025-12-06,15:30:00,16:30:00,Greenhaven Acute & Specialist Care NHS Trust,Admin,Human Resources,Corporate Services,Data Analyst,Data Analyst,8A,28.21,35.9,EMP1198-20260914_000059,Mr Anthony Richardson,Specialist Skills Required,2026-06-10
BR-00009319-20260914_000059,2027-03-21,14:15:00,02:15:00,Westborough Acute Care NHS Trust,Admin,Orthopaedics,Surgery & Cancer,Medical Secretary,Data Analyst,8A,28.21,35.9,EMP1021-20260914_000059,Mr Shane Lowe,Ward Capacity Increase,2025-11-14
BR-00009320-20260914_000059,2027-02-21,01:00:00,11:00:00,Riverside Integrated Care NHS Trust,Admin,ENT Surgery,Surgery & Cancer,Data Analyst,Administrator,3,13.33,16.41,EMP0204-20260914_000059,Mrs Elaine Hurst,High Acuity Patients,2026-08-14
BR-00009321-20260914_000059,2027-01-16,03:15:00,13:15:00,Northwood Mental Health NHS Trust,Medical,Urgent Care,Emergency & Urgent Care,GP,Consultant,CONS,48.72,71.79,EMP0137-20260914_000059,William Jones,Maternity Leave Cover,2025-03-17
BR-00009322-20260914_000059,2026-11-25,12:45:00,22:45:00,Riverside Integrated Care NHS Trust,AHP,Ambulance Services,Emergency & Urgent Care,Occupational Therapist,Physiologist,6,22.56,28.21,EMP0120-20260914_000059,Ms Sian Begum,Increased Patient Demand,2025-08-20
BR-00009323-20260914_000059,2026-09-30,23:00:00,00:00:00,Bluewater Community & Rehabilitation NHS Trust,Admin,Intensive Care Unit,Critical Care & Anaesthesia,Medical Secretary,Administrator,3,13.33,16.41,EMP0475-20260914_000059,Marion Todd-Booth,High Acuity Patients,2025-12-10
BR-00009324-20260914_000059,2026-11-10,01:30:00,06:30:00,Broadfield Clinical Services NHS Trust,Medical,Human Resources,Corporate Services,FY1/FY2,SHO,SHO,23.08,30.77,EMP1061-20260914_000059,Dale Cooper,Operational Requirement,2025-01-25
BR-00009325-20260914_000059,2026-11-02,03:30:00,05:30:00,Westmere Community Health NHS Trust,Nursing,Human Resources,Corporate Services,Ward Manager,Healthcare Assistant,2,12.31,14.36,EMP0619-20260914_000059,Caroline Jones,Unexpected Absence,2025-07-16
BR-00009326-20260914_000059,2027-01-01,01:00:00,11:00:00,Southvale Hospitals NHS Trust,Nursing,General Surgery,Surgery & Cancer,Nursery Nurse,Staff Nurse,5,18.97,23.08,EMP0575-20260914_000059,Victoria Akhtar,High Acuity Patients,2026-03-07
BR-00009327-20260914_000059,2026-02-15,12:30:00,17:30:00,Hillcrest Medical Centres NHS Trust,Nursing,Anaesthesia,Critical Care & Anaesthesia,Nursery Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0157-20260914_000059,Mr Kevin Morton,Additional Patient Safety Cover,2026-02-26
BR-00009328-20260914_000059,2027-01-12,07:30:00,08:30:00,Greenhaven Acute & Specialist Care NHS Trust,Admin,Communications,Corporate Services,Administrator,Medical Secretary,4,15.38,19.49,EMP0547-20260914_000059,Jennifer Webster,Annual Leave Cover,2024-12-26
BR-00009329-20260914_000059,2026-05-11,05:00:00,16:00:00,Oakridge Community Services NHS Trust,Admin,Occupational Therapy,Clinical Support Services,Receptionist,Administrator,3,13.33,16.41,EMP0829-20260914_000059,Allan Preston,Study Leave Cover,2026-06-11
BR-00009330-20260914_000059,2027-09-02,17:15:00,18:15:00,Meadowbrook Community Health NHS Trust,Nursing,Emergency Department,Emergency & Urgent Care,Charge Nurse,Healthcare Assistant,2,12.31,14.36,EMP0888-20260914_000059,Thomas Wilkins,Annual Leave Cover,2024-11-13
BR-00009331-20260914_000059,2026-09-15,02:15:00,11:15:00,Bluewater Community & Rehabilitation NHS Trust,Nursing,Intensive Care Unit,Critical Care & Anaesthesia,Ward Manager,Staff Nurse,5,18.97,23.08,EMP1071-20260914_000059,Jessica Knowles-Thomas,Sickness Cover,2025-02-12
BR-00009332-20260914_000059,2027-05-25,08:45:00,14:45:00,Eastmoor Teaching Hospitals NHS Trust,Nursing,General Surgery,Medicine & Acute Care,Charge Nurse,Staff Nurse,5,18.97,23.08,EMP0139-20260914_000059,Miss Melissa Kaur,Sickness Cover,2026-09-02
BR-00009333-20260914_000059,2026-02-28,16:00:00,21:00:00,Oakridge Community Services NHS Trust,Medical,Anaesthesia,Critical Care & Anaesthesia,SHO,Consultant,CONS,48.72,71.79,EMP0957-20260914_000059,Damien Winter-Day,Sickness Cover,2025-10-17
BR-00009334-20260914_000059,2026-06-06,17:30:00,05:30:00,Southgate Community & Mental Health NHS Trust,Medical,Paediatrics,Women & Children,Registrar,FY1/FY2,FY1,18.46,21.54,EMP0470-20260914_000059,Ms Bethany Anderson,Emergency Cover,2024-10-23
BR-00009335-20260914_000059,2026-02-15,22:45:00,09:45:00,Northshire University Hospitals NHS Trust,AHP,Dermatology,Medicine & Acute Care,Radiographer,Pharmacist,5,18.97,23.08,EMP1175-20260914_000059,Keith Ellis-Allen,Unexpected Absence,2025-12-24
BR-00009336-20260914_000059,2025-10-02,17:45:00,21:45:00,Meadowbrook Community Health NHS Trust,Nursing,Neurosurgery,Surgery & Cancer,Senior Staff Nurse,Healthcare Assistant,2,12.31,14.36,EMP0425-20260914_000059,Anne Barnett,Weekend Cover,2026-03-20
BR-00009337-20260914_000059,2026-01-07,03:00:00,09:00:00,Meadowbrook Community Health NHS Trust,Admin,Anaesthesia,Critical Care & Anaesthesia,Administrator,Medical Secretary,4,15.38,19.49,EMP0366-20260914_000059,Dr Leslie Bowen,Unexpected Absence,2026-04-15
BR-00009338-20260914_000059,2025-10-01,17:45:00,18:45:00,Riverbank General Hospitals NHS Trust,Nursing,Neurology,Medicine & Acute Care,Staff Nurse,Nursery Nurse,2,12.31,14.36,EMP0960-20260914_000059,Andrew Thomson,Emergency Cover,2025-03-23
BR-00009339-20260914_000059,2027-03-06,16:00:00,03:00:00,Northwood Mental Health NHS Trust,Medical,Urgent Care,Emergency & Urgent Care,Registrar,Consultant,CONS,48.72,71.79,EMP0622-20260914_000059,Mrs Carolyn Owen,Emergency Cover,2025-07-16
BR-00009340-20260914_000059,2026-05-13,18:45:00,03:45:00,Hillcrest Medical Centres NHS Trust,Admin,Gynaecology,Women & Children,Receptionist,Receptionist,3,13.33,16.41,EMP0376-20260914_000059,Ms Tracey Simpson,Planned Leave Cover,2024-10-25
BR-00009341-20260914_000059,2026-05-04,08:30:00,20:30:00,Midlands Central Hospitals NHS Trust,AHP,Radiology,Clinical Support Services,Occupational Therapist,Pharmacist,5,18.97,23.08,EMP0801-20260914_000059,Mandy Clarke,Operational Requirement,2024-09-14
BR-00009342-20260914_000059,2027-06-05,19:30:00,23:30:00,Horizon Integrated Health Partnership NHS Trust,AHP,Postnatal Care,Women & Children,Physiotherapist,Pharmacist,5,18.97,23.08,EMP0983-20260914_000059,Georgina Nicholson-Daly,Emergency Cover,2026-05-03
BR-00009343-20260914_000059,2027-09-05,03:00:00,08:00:00,Midlands Central Hospitals NHS Trust,Medical,Ambulance Services,Emergency & Urgent Care,SHO,Consultant,CONS,48.72,71.79,EMP0919-20260914_000059,Kenneth Harrison,Night Shift Cover,2025-12-03
BR-00009344-20260914_000059,2027-01-30,10:45:00,14:45:00,Broadfield Clinical Services NHS Trust,AHP,Neurosurgery,Surgery & Cancer,Radiographer,Physiotherapist,6,22.56,28.21,EMP0784-20260914_000059,Harry Moran,Weekend Cover,2025-02-02
BR-00009345-20260914_000059,2026-02-06,03:30:00,06:30:00,Hillcrest Medical Centres NHS Trust,Nursing,Ambulance Services,Emergency & Urgent Care,Senior Staff Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0283-20260914_000059,Paige Cameron,Unexpected Absence,2025-05-31
BR-00009346-20260914_000059,2026-10-12,21:30:00,00:30:00,Eastfield Psychological Services NHS Trust,Medical,Intensive Care Unit,Critical Care & Anaesthesia,Consultant,Registrar,SPR,33.33,43.59,EMP0142-20260914_000059,Louis Hunt-Roberts,Study Leave Cover,2026-02-02
BR-00009347-20260914_000059,2026-09-01,22:30:00,04:30:00,Eastmoor Teaching Hospitals NHS Trust,Medical,Communications,Corporate Services,SHO,Consultant,CONS,48.72,71.79,EMP1141-20260914_000059,Lucy Fox,Staff Redeployment,2025-08-24
BR-00009348-20260914_000059,2027-05-08,23:30:00,11:30:00,Bluewater Community & Rehabilitation NHS Trust,AHP,Paediatrics,Women & Children,Physiotherapist,Physiotherapist,6,22.56,28.21,EMP0273-20260914_000059,Kenneth Holloway-Palmer,Night Shift Cover,2025-08-05
BR-00009349-20260914_000059,2026-06-08,05:15:00,12:15:00,Valleyview Mental Wellness NHS Trust,Admin,Ambulance Services,Emergency & Urgent Care,Administrator,Receptionist,3,13.33,16.41,EMP0383-20260914_000059,Douglas Wilson,Operational Requirement,2026-01-24
BR-00009350-20260914_000059,2025-11-21,01:45:00,06:45:00,Riverside Integrated Care NHS Trust,AHP,Pharmacy,Clinical Support Services,Physiotherapist,Physiotherapist,6,22.56,28.21,EMP0005-20260914_000059,Dale Hart,Emergency Cover,2025-02-13
BR-00009351-20260914_000059,2026-07-11,13:00:00,00:00:00,Broadfield Clinical Services NHS Trust,AHP,Paediatrics,Women & Children,Pharmacist,Physiologist,6,22.56,28.21,EMP0352-20260914_000059,Victor Hawkins,Study Leave Cover,2025-01-12
BR-00009352-20260914_000059,2027-04-17,01:00:00,02:00:00,Southvale Hospitals NHS Trust,Medical,Physiotherapy,Clinical Support Services,GP,SHO,SHO,23.08,30.77,EMP1109-20260914_000059,Anna Collins,Annual Leave Cover,2025-08-23
BR-00009353-20260914_000059,2026-07-12,00:15:00,02:15:00,Riverbank General Hospitals NHS Trust,Admin,Occupational Therapy,Clinical Support Services,Medical Secretary,Medical Secretary,4,15.38,19.49,EMP0842-20260914_000059,Amy Walsh,Night Shift Cover,2024-10-07
BR-00009354-20260914_000059,2025-10-17,11:00:00,18:00:00,Southgate Community & Mental Health NHS Trust,Nursing,Gynaecology,Women & Children,Senior Staff Nurse,Healthcare Assistant,2,12.31,14.36,EMP0983-20260914_000059,Douglas King,Additional Patient Safety Cover,2026-05-06
BR-00009355-20260914_000059,2025-11-27,11:30:00,14:30:00,Horizon Integrated Health Partnership NHS Trust,Medical,Infectious Diseases,Medicine & Acute Care,FY1/FY2,Registrar,SPR,33.33,43.59,EMP0375-20260914_000059,Simon Evans,Night Shift Cover,2026-02-03
BR-00009356-20260914_000059,2026-04-14,05:30:00,11:30:00,Northshire University Hospitals NHS Trust,Nursing,Ambulance Services,Emergency & Urgent Care,Healthcare Assistant,Healthcare Assistant,2,12.31,14.36,EMP0005-20260914_000059,Stephanie Pearson,Staff Redeployment,2025-10-20
BR-00009357-20260914_000059,2027-06-10,06:00:00,10:00:00,Southvale Hospitals NHS Trust,Admin,Nephrology,Medicine & Acute Care,Receptionist,Receptionist,3,13.33,16.41,EMP0112-20260914_000059,Grace Peters,New Service Requirement,2026-01-30
BR-00009358-20260914_000059,2026-05-01,18:15:00,23:15:00,Broadfield Clinical Services NHS Trust,AHP,Ambulance Services,Emergency & Urgent Care,Speech Therapist,Physiologist,6,22.56,28.21,EMP0475-20260914_000059,Mrs Sandra Parkes,Unexpected Absence,2024-11-28
BR-00009359-20260914_000059,2025-11-26,22:30:00,08:30:00,Lakeside District Hospitals NHS Trust,Admin,Finance,Corporate Services,Administrator,Receptionist,3,13.33,16.41,EMP0004-20260914_000059,Brett Whittaker,Increased Patient Demand,2025-03-05
BR-00009360-20260914_000059,2027-08-06,21:45:00,06:45:00,Riverside Integrated Care NHS Trust,AHP,Obstetrics,Women & Children,Radiographer,Speech Therapist,6,22.56,28.21,EMP0616-20260914_000059,Miss Marilyn Carey,Study Leave Cover,2026-01-21
BR-00009361-20260914_000059,2027-01-16,23:00:00,11:00:00,Riverside Integrated Care NHS Trust,AHP,Human Resources,Corporate Services,Radiographer,Physiologist,6,22.56,28.21,EMP0432-20260914_000059,Dorothy Allen,Bank Holiday Cover,2026-05-19
BR-00009362-20260914_000059,2027-08-23,17:45:00,03:45:00,Valleyview Mental Wellness NHS Trust,Nursing,ENT Surgery,Surgery & Cancer,Charge Nurse,Ward Manager,8A,28.21,35.9,EMP0433-20260914_000059,Paige Gill,Bank Holiday Cover,2026-04-15
