Employee ID,first_name,last_name,email,DOB,Telephone,Address,Gender,Trust,Ethnicity,Nationality,Visa Status,Staff Group,Role,Division,Ward,Grade,Salary,Hire Date,Contract Start,Weekly Hours,FTE,Registration Type,Contract Type,Employment Status,Registration Number,NI Number,Registration Expiry Date,DBS Expiry Date,Mandatory Training Completion Date,Mandatory Training Expiry Date,Profile Date
EMP1111,Nigel,Jones,bradleyrowe@example.org,1967-07-07,01134960258,"5 Jade Pass
Royton
PA8 0BW",Female,Broadfield Clinical Services NHS Trust,Mixed,Japan,ILR,AHP,Radiographer,Critical Care & Anaesthesia,Intensive Care Unit,6,49863,2021-12-23,2022-02-03,30.0,0.8,GMC,Permanent,Suspended,MH072774,KJ288426,2029-09-28,2031-06-28,2025-11-26,2026-10-16,2022-01-13
EMP1112,Brian,Baker,ohussain@example.com,2000-05-26,(0306)9990332,"3 Jade Avenue
Dayfort
ML70 7XY",Male,Broadfield Clinical Services NHS Trust,Black,Trinidad and Tobago,ILR,Admin,Receptionist,Medicine & Acute Care,General Surgery,3,30880,2025-10-02,2025-11-13,18.75,0.5,NMC,Permanent,Active,DX133972,BQ824355,2030-04-18,2028-10-08,2025-12-06,2026-12-21,2025-10-23
EMP1113,Jill,Charlton,daniel74@example.com,1980-08-02,(0113) 496 0955,"Studio 59z
Gerald Ramp
Parryville
PR4 5JX",Male,Bluewater Community & Rehabilitation NHS Trust,Mixed,Japan,British Citizen,Admin,Receptionist,Clinical Support Services,Physiotherapy,3,26270,2021-11-25,2021-12-30,30.0,0.8,NMC,Fixed Term,Active,MI887330,BZ124526,2027-05-25,2028-08-20,2026-07-07,2027-04-10,2021-12-16
EMP1114,Gordon,Jones,brett62@example.net,2008-08-05,(0114)4960813,"810 Bailey Port
West Callumview
L20 2DS",Male,Hillcrest Medical Centres NHS Trust,Asian,Thailand,Skilled Worker,Nursing,Senior Staff Nurse,Women & Children,Gynaecology,6,46407,2018-04-28,2018-06-09,20.0,0.53,HCPC,Permanent,On Leave,LR728979,RT850762,2030-10-12,2027-07-07,2026-07-07,2026-09-20,2018-05-19
EMP1115,Lynn,French,robsonjulie@example.org,1979-08-17,+44(0)117 4960902,"Flat 77
Morris Avenue
Pamelaburgh
BL5 4NR",Male,Southgate Community & Mental Health NHS Trust,Mixed,Kenya,ILR,Admin,Data Analyst,Emergency & Urgent Care,Ambulance Services,8A,69892,2017-04-17,2017-05-29,15.0,0.4,GMC,Permanent,On Leave,EO931790,ZR788940,2027-07-08,2027-01-28,2025-12-17,2027-08-30,2017-05-08
EMP1116,George,Pearson,ohorton@example.net,1978-06-18,09098790718,"634 Damian Islands
Murphybury
PL1 4EW",Female,Valleyview Mental Wellness NHS Trust,Mixed,Kenya,British Citizen,Medical,FY1/FY2,Medicine & Acute Care,Rheumatology,FY1,36267,2021-12-29,2022-01-26,37.5,1.0,NMC,Permanent,Inactive,RK512228,SR875443,2028-04-20,2031-04-12,2025-12-22,2027-08-17,2022-01-19
EMP1117,Trevor,Pugh,naomimorgan@example.net,1985-03-25,+44(0)292018434,"07 Kenneth Freeway
Port Rosie
M19 9BT",Male,Eastmoor Teaching Hospitals NHS Trust,Black,Nigeria,ILR,Medical,Consultant,Corporate Services,Facilities Management,CONS,127649,2019-08-11,2019-09-15,15.0,0.4,NMC,Bank,Inactive,CU966332,LP367281,2028-05-15,2028-05-14,2026-02-14,2027-05-24,2019-09-01
EMP1118,Alice,Hurst,jade92@example.com,1986-09-16,+44(0)161 496 0989,"Studio 47q
Georgina Estates
Wallacemouth
TD6 6QR",Female,Greenhaven Acute & Specialist Care NHS Trust,Mixed,Trinidad and Tobago,ILR,Admin,Administrator,Clinical Support Services,Radiology,3,29221,2022-12-03,2022-12-31,30.0,0.8,None,Bank,Suspended,KO636376,MV444821,2027-10-24,2029-02-24,2025-12-25,2026-11-25,2022-12-24
EMP1119,Liam,Morgan,jblack@example.com,1982-01-28,(0121) 496 0676,"2 Ashley Forges
Joemouth
G6J 0SS",Male,Midlands Central Hospitals NHS Trust,Mixed,Ghana,Skilled Worker,AHP,Physiotherapist,Women & Children,Obstetrics,6,51934,2026-04-17,2026-05-15,30.0,0.8,HCPC,Permanent,Inactive,CC623901,WA770079,2031-04-30,2028-12-07,2025-11-22,2027-08-24,2026-05-08
EMP1120,Margaret,Gray,jeffrey32@example.com,1978-08-21,+44(0)131 4960215,"Studio 63U
Lynch Summit
South Judith
W60 3PG",Female,Greenhaven Acute & Specialist Care NHS Trust,White,United Kingdom,ILR,Nursing,Senior Staff Nurse,Corporate Services,Human Resources,6,49275,2021-12-18,2022-01-22,20.0,0.53,NMC,Bank,Inactive,LN975596,ND943794,2026-12-01,2031-05-26,2025-12-31,2027-05-22,2022-01-08
EMP1121,Alex,Hopkins,huntmarion@example.org,1991-04-12,0306 9990515,"0 Brenda Pine
North Deborah
B4 7LU",Female,Oakridge Community Services NHS Trust,Black,Barbados,British Citizen,Medical,Consultant,Clinical Support Services,Pharmacy,CONS,133038,2020-04-05,2020-05-10,30.0,0.8,None,Bank,Inactive,AF054579,UD985483,2028-03-19,2030-07-16,2026-01-11,2027-03-16,2020-04-26
EMP1122,Alexander,Peters,fletcherjeremy@example.com,2005-12-19,0289018468,"Studio 67
Jacob Mills
West Deborahville
KW27 3TH",Female,Meadowbrook Community Health NHS Trust,Mixed,Thailand,British Citizen,Medical,Registrar,Critical Care & Anaesthesia,Anaesthesia,SPR,65734,2024-07-27,2024-08-31,15.0,0.4,HCPC,Permanent,Inactive,QM957007,MU235052,2028-09-23,2028-01-10,2026-03-29,2026-11-09,2024-08-17
EMP1123,Carol,Brookes,douglas47@example.net,1964-03-15,+44(0)118 4960077,"Flat 18n
Brooks Inlet
Lake Jordanland
L5E 3YY",Female,Eastfield Psychological Services NHS Trust,Mixed,Thailand,ILR,Nursing,Charge Nurse,Surgery & Cancer,Colorectal Surgery,7,55073,2021-07-12,2021-08-23,18.75,0.5,None,Bank,Suspended,WG786987,DB328318,2030-07-19,2027-12-20,2026-01-08,2027-05-05,2021-08-02
EMP1124,Barbara,Gibbons,lindsey21@example.net,1977-06-18,+449098790774,"Studio 46
Parkes Coves
Antonyborough
WD5 5AE",Female,Valleyview Mental Wellness NHS Trust,Asian,Thailand,British Citizen,Nursing,Healthcare Assistant,Medicine & Acute Care,Endocrinology,2,25660,2020-10-23,2020-12-04,30.0,0.8,NMC,Fixed Term,Inactive,PW211143,IF415983,2026-12-12,2031-08-21,2025-09-13,2026-11-24,2020-11-13
EMP1125,Douglas,Smith,timothy05@example.org,2005-06-04,0116 496 0216,"Studio 12F
Lewis Canyon
West Abdulchester
N43 1UU",Male,Eastfield Psychological Services NHS Trust,Black,Jamaica,Skilled Worker,Nursing,Senior Staff Nurse,Critical Care & Anaesthesia,Pain Management,6,49362,2024-09-27,2024-11-01,30.0,0.8,None,Permanent,Inactive,CE826636,KD162971,2027-01-25,2028-07-01,2026-05-15,2027-08-11,2024-10-18
EMP1126,Gail,West,joanbegum@example.com,2003-03-26,(0121) 496 0820,"Studio 61
Hughes Cliff
Pearceview
KW5Y 2JR",Female,Oakridge Community Services NHS Trust,Mixed,United States,Skilled Worker,Nursing,Senior Staff Nurse,Critical Care & Anaesthesia,Pain Management,6,53564,2021-07-13,2021-08-24,20.0,0.53,GMC,Bank,On Leave,EH998438,BS966075,2027-08-06,2031-06-14,2026-06-29,2027-04-04,2021-08-03
EMP1127,Cameron,Slater,qhiggins@example.org,1986-10-23,(029)2018736,"Flat 6
Susan Way
Bowenview
WF7 1WD",Male,Bluewater Community & Rehabilitation NHS Trust,Mixed,South Africa,Skilled Worker,Admin,Receptionist,Emergency & Urgent Care,Minor Injuries Unit,3,27498,2017-03-25,2017-05-06,37.5,1.0,GMC,Permanent,Suspended,DM986861,IL785775,2031-06-06,2030-11-05,2026-04-20,2026-12-04,2017-04-15
EMP1128,Graham,Chandler,eturner@example.com,1984-05-14,+44(0)1154960733,"Flat 02
Storey Springs
New Amyland
HR5R 6GA",Female,Broadfield Clinical Services NHS Trust,Asian,India,ILR,Admin,Data Analyst,Corporate Services,Human Resources,8A,61122,2020-11-27,2021-01-01,15.0,0.4,HCPC,Permanent,On Leave,TS238068,WH846895,2027-01-25,2028-02-08,2026-01-15,2027-05-08,2020-12-18
EMP1129,Victoria,Burke,katejones@example.net,1983-06-08,(0141) 4960833,"Flat 65
Foster Shores
Port Carolineside
CB18 6HH",Male,Westmere Community Health NHS Trust,Asian,China,Skilled Worker,AHP,Physiologist,Emergency & Urgent Care,Ambulance Services,6,46506,2019-09-26,2019-11-07,15.0,0.4,GMC,Bank,Active,WU176417,UN684192,2029-01-22,2028-10-01,2026-08-14,2027-03-10,2019-10-17
EMP1130,Keith,Lawrence,alex84@example.com,2005-04-04,(0117)4960447,"84 Cook Route
Port Kennethfurt
LL1W 0ST",Female,Southgate Community & Mental Health NHS Trust,Asian,Japan,Dependent,Medical,SHO,Surgery & Cancer,Neurosurgery,SHO,56371,2018-01-21,2018-02-18,15.0,0.4,None,Permanent,Suspended,OD212212,NM289310,2027-09-26,2029-02-08,2026-05-25,2026-10-05,2018-02-11
EMP1131,Sandra,Rowe,benhughes@example.net,1965-01-13,(0116) 4960513,"928 Poole Summit
Tonyborough
W4W 6NW",Male,Greenhaven Acute & Specialist Care NHS Trust,Mixed,United Kingdom,Dependent,Nursing,Charge Nurse,Clinical Support Services,Pharmacy,7,55812,2022-11-19,2022-12-24,30.0,0.8,GMC,Fixed Term,Active,ZQ517699,KZ360901,2026-11-14,2028-12-02,2025-11-08,2026-11-10,2022-12-10
EMP1132,Richard,Dawson,thomasstewart@example.org,1971-10-24,(0808) 1570840,"Flat 8
Alan Via
East Hayley
CV5 8QF",Male,Southgate Community & Mental Health NHS Trust,White,Canada,Dependent,Nursing,Ward Manager,Corporate Services,Finance,8A,61250,2020-10-09,2020-11-06,15.0,0.4,GMC,Fixed Term,On Leave,RK191508,GS778365,2029-09-24,2027-09-17,2025-12-28,2027-08-02,2020-10-30
EMP1133,Sean,Franklin,martinsinclair@example.com,1981-02-24,028 9018 0811,"Studio 19
Jones Highway
Port Carolyn
SK67 3HP",Female,Northwood Mental Health NHS Trust,Black,South Africa,Skilled Worker,AHP,Radiographer,Emergency & Urgent Care,Ambulance Services,6,49568,2023-08-05,2023-09-09,37.5,1.0,NMC,Bank,On Leave,BC214918,ME267952,2027-01-27,2030-06-05,2026-01-25,2026-10-04,2023-08-26
EMP1134,Yvonne,Marsh,abbie57@example.net,1999-02-02,(029) 2018833,"229 Burns Cove
West Suzanneside
M15 2DX",Male,Northshire University Hospitals NHS Trust,White,Canada,British Citizen,Admin,Administrator,Clinical Support Services,Physiotherapy,3,26073,2020-11-11,2020-12-23,18.75,0.5,HCPC,Fixed Term,Active,CL554996,YR523315,2028-05-03,2031-03-05,2026-01-11,2026-12-30,2020-12-02
EMP1135,Sam,Young,jeremywalker@example.com,1975-01-25,+44808 157 0263,"Flat 54
Sharon Lodge
Yvonneland
SL1 5YY",Male,Northwood Mental Health NHS Trust,Asian,Thailand,Dependent,Medical,FY1/FY2,Surgery & Cancer,Neurosurgery,FY1,39404,2023-08-14,2023-09-11,20.0,0.53,None,Bank,Active,EG250133,PN291868,2030-04-30,2029-01-19,2026-04-19,2027-01-24,2023-09-04
EMP1136,Patricia,Simpson,ballkeith@example.org,1973-12-06,+44(0)116 496 0102,"5 Moran Squares
East Rosemarymouth
NW84 8GT",Male,Northshire University Hospitals NHS Trust,Asian,Thailand,Dependent,Admin,Administrator,Clinical Support Services,Pathology,3,26490,2026-04-09,2026-05-07,15.0,0.4,HCPC,Fixed Term,Inactive,KR091449,UZ146016,2027-07-26,2029-06-22,2026-03-25,2026-10-24,2026-04-30
EMP1137,Harriet,Turner,mariancollier@example.com,1985-05-22,+44(0)1164960294,"Studio 87
Kathleen Green
Wallport
S1 2GN",Female,Northwood Mental Health NHS Trust,Black,Jamaica,ILR,Admin,Medical Secretary,Critical Care & Anaesthesia,Anaesthesia,4,37427,2019-08-13,2019-09-10,37.5,1.0,NMC,Permanent,On Leave,FE816132,VS775406,2027-06-20,2027-05-08,2025-11-05,2027-06-22,2019-09-03
EMP1138,Lawrence,Parkes,rreynolds@example.com,1966-02-16,(020) 7496 0049,"97 Dylan Street
West Danielle
PR16 1ZQ",Male,Riverside Integrated Care NHS Trust,Asian,China,Skilled Worker,Nursing,Nursery Nurse,Medicine & Acute Care,Cardiology,2,27927,2023-02-13,2023-03-27,30.0,0.8,None,Bank,On Leave,MD154044,VS657456,2028-09-11,2028-01-08,2026-01-29,2027-04-23,2023-03-06
EMP1139,Kieran,Allen,conwayleon@example.com,1965-06-24,+44(0)306 9990151,"50 Jeffrey Junction
North Samuel
G2 2EL",Male,Broadfield Clinical Services NHS Trust,Asian,India,Skilled Worker,AHP,Physiologist,Clinical Support Services,Occupational Therapy,6,52360,2026-03-14,2026-04-25,18.75,0.5,HCPC,Permanent,Suspended,UV573055,IL075365,2028-03-25,2030-02-09,2026-06-15,2027-03-18,2026-04-04
EMP1140,Donald,Smith,belljennifer@example.net,1998-11-26,+441154960722,"Studio 50r
Lawrence Common
Port Patrickport
NN05 3FL",Female,Lakeside District Hospitals NHS Trust,Asian,Japan,Skilled Worker,AHP,Pharmacist,Clinical Support Services,Radiology,5,40588,2026-02-12,2026-03-19,30.0,0.8,HCPC,Fixed Term,On Leave,KN925301,YC491192,2027-12-02,2027-09-06,2026-01-22,2026-11-13,2026-03-05
EMP1141,Naomi,Edwards,wongluke@example.com,1982-05-11,01632 960175,"Studio 63J
Marion Falls
Nicholasstad
GU1R 1FQ",Female,Meadowbrook Community Health NHS Trust,Mixed,Australia,Dependent,Medical,FY1/FY2,Women & Children,Postnatal Care,FY1,41411,2020-01-15,2020-02-26,18.75,0.5,HCPC,Bank,Active,GE214568,PF407641,2030-12-03,2027-04-19,2026-04-05,2027-06-23,2020-02-05
EMP1142,Julie,Hicks,robinsondawn@example.com,2007-05-16,01144960695,"45 Marcus Ways
Francesport
BB4 6LR",Female,Eastfield Psychological Services NHS Trust,Black,Ghana,ILR,Admin,Data Analyst,Medicine & Acute Care,Respiratory Medicine,8A,62240,2020-04-02,2020-05-07,30.0,0.8,GMC,Permanent,Inactive,SK284705,IK276540,2030-04-25,2027-02-16,2025-12-18,2027-04-22,2020-04-23
EMP1143,Angela,Turner,ktaylor@example.org,1964-06-25,+44113 4960831,"6 Edwards Ferry
Davidsontown
PA35 8DA",Female,Eastmoor Teaching Hospitals NHS Trust,White,Australia,British Citizen,AHP,Occupational Therapist,Surgery & Cancer,Colorectal Surgery,6,46499,2018-12-05,2019-01-16,18.75,0.5,NMC,Fixed Term,Active,FX807476,EE325757,2028-10-13,2027-11-01,2026-02-19,2027-05-27,2018-12-26
EMP1144,Neil,Sims,acarey@example.org,1975-08-21,0113 4960333,"Studio 68
Marie Street
East Sianfurt
SW8 5GP",Female,Oakridge Community Services NHS Trust,White,United States,Skilled Worker,Admin,Receptionist,Clinical Support Services,Pathology,3,27251,2017-03-01,2017-03-29,37.5,1.0,NMC,Bank,Suspended,NO815987,HC132017,2031-04-27,2030-09-17,2026-09-05,2027-02-18,2017-03-22
EMP1145,Jeremy,Williams,kieran98@example.org,2007-08-18,0808 157 0193,"9 Davies Well
Port Leighfurt
HP6A 6GW",Male,Westborough Acute Care NHS Trust,White,Canada,ILR,Admin,Administrator,Corporate Services,Human Resources,3,26407,2017-03-21,2017-04-18,18.75,0.5,NMC,Permanent,Active,TS412138,CU932164,2027-03-28,2026-09-29,2026-01-19,2027-07-07,2017-04-11
EMP1146,Iain,Humphries,hharris@example.com,1973-08-01,(0115)4960623,"934 Hollie Walk
Gavinshire
N0 8WJ",Female,Westmere Community Health NHS Trust,Asian,Thailand,Skilled Worker,Nursing,Healthcare Assistant,Medicine & Acute Care,Cardiology,2,26641,2024-02-23,2024-04-05,30.0,0.8,HCPC,Fixed Term,Inactive,BR289160,BF647209,2028-06-22,2028-09-13,2026-07-08,2026-12-07,2024-03-15
EMP1147,Graham,Anderson,coxstanley@example.com,1996-05-30,+44117 496 0255,"Studio 40
Lee Ranch
Joelborough
S83 7TX",Male,Riverside Integrated Care NHS Trust,Black,Kenya,Dependent,Admin,Administrator,Corporate Services,Facilities Management,3,26204,2016-10-27,2016-11-24,37.5,1.0,NMC,Bank,Active,XK455739,CT539634,2030-08-12,2029-01-04,2026-06-03,2027-08-22,2016-11-17
EMP1148,Bethan,Miah,joshstone@example.org,1975-08-04,020 74960821,"53 Ahmed Trail
New Jackville
M1 2FR",Male,Hillcrest Medical Centres NHS Trust,Mixed,Trinidad and Tobago,Skilled Worker,Nursing,Ward Manager,Surgery & Cancer,Breast Surgery,8A,63739,2019-05-27,2019-06-24,30.0,0.8,GMC,Permanent,Active,ZW412959,MG826537,2030-02-03,2031-07-16,2026-04-01,2026-12-02,2019-06-17
EMP1149,Denise,Kerr,liam03@example.com,1990-05-24,+4429 2018283,"27 Ryan Groves
Helenborough
BA6 4SS",Male,Broadfield Clinical Services NHS Trust,White,Australia,British Citizen,AHP,Radiographer,Women & Children,Paediatrics,6,52570,2021-02-09,2021-03-16,30.0,0.8,NMC,Fixed Term,Suspended,VT438941,RT917508,2028-12-07,2029-11-26,2026-02-09,2027-07-06,2021-03-02
EMP1150,Sally,Francis,barryabigail@example.com,1980-03-05,+441144960434,"Studio 99b
Denis Turnpike
West Charlotteberg
WV45 2FG",Male,Westmere Community Health NHS Trust,Mixed,Canada,Skilled Worker,Medical,GP,Clinical Support Services,Occupational Therapy,GP,119785,2025-09-25,2025-10-23,37.5,1.0,HCPC,Fixed Term,Inactive,BC511947,PH829101,2030-02-28,2028-12-15,2026-01-14,2027-08-08,2025-10-16
EMP1151,Howard,Davis,steelegerard@example.com,1981-12-03,+442074960882,"9 Liam Path
West Kathleenville
M0U 1BL",Male,Riverbank General Hospitals NHS Trust,Mixed,Jamaica,Skilled Worker,Medical,Registrar,Critical Care & Anaesthesia,Pain Management,SPR,65668,2020-08-17,2020-09-14,30.0,0.8,NMC,Permanent,Active,VI571874,AN756400,2030-05-04,2027-01-29,2026-03-26,2027-07-07,2020-09-07
EMP1152,Danny,King,cdoyle@example.com,1963-07-27,+44(0)909 879 0189,"Studio 69M
Julian Underpass
Glennland
B4C 2UD",Female,Midlands Central Hospitals NHS Trust,Asian,India,ILR,Nursing,Ward Manager,Surgery & Cancer,Orthopaedics,8A,58742,2018-05-05,2018-06-16,20.0,0.53,NMC,Permanent,Active,KZ866517,TI362595,2028-12-13,2031-05-07,2026-06-22,2027-05-05,2018-05-26
EMP1153,Diana,Norton,irahman@example.com,1994-03-01,+441214960249,"Flat 12
Patrick Well
Lake Joshhaven
G5 1AT",Female,Southgate Community & Mental Health NHS Trust,Mixed,Nigeria,Skilled Worker,Medical,Consultant,Medicine & Acute Care,Infectious Diseases,CONS,129327,2025-06-16,2025-07-21,30.0,0.8,GMC,Bank,On Leave,VI702223,DC721118,2029-02-11,2029-05-15,2025-12-09,2027-03-14,2025-07-07
EMP1154,Alice,Weston,thompsonbrett@example.net,1967-01-30,0191 4960792,"05 Mahmood Avenue
Ellismouth
CH7 7WA",Female,Southgate Community & Mental Health NHS Trust,Asian,Japan,Skilled Worker,AHP,Radiographer,Women & Children,Obstetrics,6,51340,2022-07-31,2022-09-11,20.0,0.53,NMC,Fixed Term,On Leave,VG040155,DW820779,2026-12-10,2027-05-09,2026-08-11,2026-10-14,2022-08-21
EMP1155,Mitchell,Ryan,asummers@example.net,1979-04-29,+441184960959,"337 Maureen Cove
Port Tom
G5 2UE",Female,Valleyview Mental Wellness NHS Trust,White,New Zealand,Dependent,Medical,GP,Women & Children,Postnatal Care,GP,110808,2017-12-19,2018-01-30,30.0,0.8,HCPC,Permanent,Suspended,XE019745,LO511671,2030-11-19,2027-06-28,2025-11-05,2027-04-14,2018-01-09
EMP1156,Kim,Clarke,ian51@example.com,1965-12-28,+44141 496 0696,"33 Danielle Point
Lake Mohammad
B2 7ZH",Male,Eastmoor Teaching Hospitals NHS Trust,White,Canada,British Citizen,AHP,Physiologist,Medicine & Acute Care,Respiratory Medicine,6,51905,2022-08-23,2022-09-27,37.5,1.0,None,Bank,On Leave,VI524290,BL501644,2027-10-10,2029-05-19,2025-10-20,2026-09-15,2022-09-13
EMP1157,Emma,Cooper,marianwalton@example.org,2003-08-24,(0151)4960843,"4 Charlie Ridges
Stephanieview
N31 5LJ",Female,Riverbank General Hospitals NHS Trust,Black,South Africa,ILR,AHP,Pharmacist,Critical Care & Anaesthesia,Anaesthesia,5,38969,2023-02-12,2023-03-19,30.0,0.8,NMC,Permanent,Suspended,FA230595,NF024804,2026-11-08,2027-09-16,2026-05-23,2026-09-24,2023-03-05
EMP1158,Andrea,Pugh,glen72@example.net,1962-01-14,+44(0)1214960662,"273 Kevin Inlet
Briggsside
S01 0UU",Male,Southgate Community & Mental Health NHS Trust,Mixed,United Kingdom,British Citizen,Medical,Consultant,Medicine & Acute Care,General Surgery,CONS,111547,2022-08-01,2022-09-05,37.5,1.0,HCPC,Bank,Active,LQ706260,XV761684,2030-03-24,2029-07-08,2026-05-06,2027-06-22,2022-08-22
EMP1159,Kirsty,Parkinson,daniel55@example.com,1975-01-22,(0131) 4960509,"10 Kay Terrace
New Kim
B5 8EX",Male,Eastmoor Teaching Hospitals NHS Trust,Black,Jamaica,ILR,Nursing,Healthcare Assistant,Critical Care & Anaesthesia,Pain Management,2,26732,2026-08-10,2026-09-14,20.0,0.53,None,Bank,Inactive,IS514123,XJ267006,2026-11-05,2030-08-14,2025-11-18,2027-05-31,2026-08-31
EMP1160,Carole,Lee,lindseyparsons@example.net,1970-12-22,028 9018 0546,"Flat 1
Iain Brook
Burgessfurt
N3 5SS",Female,Northshire University Hospitals NHS Trust,Black,Nigeria,ILR,Admin,Medical Secretary,Clinical Support Services,Pathology,4,32324,2019-06-04,2019-07-02,18.75,0.5,GMC,Fixed Term,Inactive,AK971933,JS413750,2026-10-11,2027-05-27,2025-09-21,2027-02-14,2019-06-25
EMP1161,Geraldine,Moore,sally21@example.com,1992-02-28,(0113) 4960646,"63 Sean Knoll
Petershire
NR35 1XT",Female,Eastmoor Teaching Hospitals NHS Trust,White,Australia,Dependent,Medical,FY1/FY2,Critical Care & Anaesthesia,Intensive Care Unit,FY1,38795,2026-09-04,2026-10-09,15.0,0.4,NMC,Bank,Suspended,VB205053,WI675722,2028-08-04,2031-06-20,2026-08-16,2026-10-11,2026-09-25
EMP1162,Harriet,Watson,jenkinsdamien@example.com,1991-02-13,(0114) 496 0718,"Flat 7
Lee Squares
North Ronaldmouth
L0 5AF",Male,Oakridge Community Services NHS Trust,Asian,India,Dependent,Admin,Data Analyst,Critical Care & Anaesthesia,Anaesthesia,8A,59228,2025-04-20,2025-05-25,20.0,0.53,None,Bank,Active,HW892921,IC211293,2026-10-08,2031-01-14,2026-08-22,2026-12-26,2025-05-11
EMP1163,Declan,Robinson,foxnicholas@example.org,1970-07-30,+44131 496 0113,"645 Phillip Mission
New Leonardfort
B45 6NF",Male,Eastmoor Teaching Hospitals NHS Trust,Mixed,Thailand,Dependent,AHP,Pharmacist,Corporate Services,Finance,5,39142,2020-03-10,2020-04-21,18.75,0.5,GMC,Fixed Term,Inactive,SX173728,CM272522,2026-12-23,2027-08-24,2025-10-18,2027-01-24,2020-03-31
EMP1164,Geraldine,Hamilton,thompsonjason@example.com,1974-07-22,(0117) 496 0681,"Flat 6
Robinson Points
Vincentfort
SW5 8DH",Female,Meadowbrook Community Health NHS Trust,Black,Ghana,ILR,Medical,FY1/FY2,Women & Children,Paediatrics,FY1,41234,2016-11-10,2016-12-08,20.0,0.53,None,Bank,Suspended,JU801224,OB536922,2030-02-27,2029-08-25,2026-05-01,2026-10-12,2016-12-01
EMP1165,Jonathan,Cook,powellkathryn@example.org,2007-04-30,(0131)4960423,"07 David Estates
West Colin
B9 7UR",Female,Valleyview Mental Wellness NHS Trust,Black,South Africa,Skilled Worker,AHP,Physiologist,Women & Children,Gynaecology,6,45595,2018-11-25,2019-01-06,15.0,0.4,GMC,Permanent,Active,LR183238,IB525982,2028-04-11,2031-07-31,2026-07-03,2027-03-11,2018-12-16
EMP1166,Frederick,Barker,fspencer@example.com,1988-05-18,+44(0)161 496 0286,"5 Carolyn Extensions
North Ericborough
G3 4YB",Female,Bluewater Community & Rehabilitation NHS Trust,Mixed,United States,ILR,Nursing,Ward Manager,Emergency & Urgent Care,Emergency Department,8A,63181,2017-08-31,2017-10-05,20.0,0.53,HCPC,Permanent,Inactive,AC706489,AF145521,2029-09-23,2029-12-07,2025-09-23,2027-01-22,2017-09-21
EMP1167,Jordan,Field,robertsbeth@example.org,2005-06-23,+44(0)1164960748,"146 Leigh Cliff
Knightville
B8H 4FB",Male,Northwood Mental Health NHS Trust,Asian,India,Skilled Worker,Nursing,Nursery Nurse,Emergency & Urgent Care,Minor Injuries Unit,2,24412,2024-02-26,2024-04-08,20.0,0.53,GMC,Bank,On Leave,VY948540,MY725578,2029-11-05,2028-05-11,2025-10-04,2027-03-23,2024-03-18
