booking reference,shift_date,start,end,trust,staff group,ward,division,request grade,booked grade,payband,day rate,night rate,staff_id,requester,request_reason,booked date
BR-00007728-20260916_215328,2026-08-14,09:00:00,19:00:00,Midlands Central Hospitals NHS Trust,AHP,Urgent Care,Emergency & Urgent Care,Radiographer,Occupational Therapist,6,22.56,28.21,EMP1115-20260916_215328,Jamie Pugh,Ward Capacity Increase,2026-07-15
BR-00007729-20260916_215328,2026-02-28,03:30:00,12:30:00,Bluewater Community & Rehabilitation NHS Trust,Nursing,Pathology,Clinical Support Services,Nursery Nurse,Ward Manager,8A,28.21,35.9,EMP0793-20260916_215328,Jason Wallis,Sickness Cover,2025-09-30
BR-00007730-20260916_215328,2026-11-25,19:30:00,05:30:00,Bluewater Community & Rehabilitation NHS Trust,Nursing,Intensive Care Unit,Critical Care & Anaesthesia,Charge Nurse,Charge Nurse,7,26.67,33.33,EMP0789-20260916_215328,Charlotte Griffin,Night Shift Cover,2026-07-11
BR-00007731-20260916_215328,2026-04-29,18:15:00,21:15:00,Greenhaven Acute & Specialist Care NHS Trust,Nursing,Urgent Care,Emergency & Urgent Care,Nursery Nurse,Ward Manager,8A,28.21,35.9,EMP0872-20260916_215328,Olivia Kaur,Ward Capacity Increase,2024-11-03
BR-00007732-20260916_215328,2027-03-01,05:15:00,08:15:00,Westmere Community Health NHS Trust,Admin,General Surgery,Medicine & Acute Care,Data Analyst,Medical Secretary,4,15.38,19.49,EMP1049-20260916_215328,Kate Holmes-Walsh,High Acuity Patients,2026-07-22
BR-00007733-20260916_215328,2027-04-20,11:30:00,14:30:00,Eastfield Psychological Services NHS Trust,AHP,Gastroenterology,Medicine & Acute Care,Speech Therapist,Radiographer,6,22.56,28.21,EMP0972-20260916_215328,Mrs Marilyn Brown,High Acuity Patients,2025-10-26
BR-00007734-20260916_215328,2027-06-19,12:30:00,13:30:00,Northshire University Hospitals NHS Trust,Nursing,Gynaecology,Women & Children,Charge Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0661-20260916_215328,Debra Giles,Increased Patient Demand,2026-04-20
BR-00007735-20260916_215328,2026-01-31,07:00:00,16:00:00,Bluewater Community & Rehabilitation NHS Trust,AHP,Pathology,Clinical Support Services,Physiologist,Physiologist,6,22.56,28.21,EMP0322-20260916_215328,Mrs Anna Taylor,Study Leave Cover,2026-05-25
BR-00007736-20260916_215328,2026-05-29,15:30:00,20:30:00,Riverside Integrated Care NHS Trust,Nursing,Communications,Corporate Services,Ward Manager,Senior Staff Nurse,6,22.56,28.21,EMP0039-20260916_215328,Glen Lord-Bevan,Staff Shortage,2026-06-06
BR-00007737-20260916_215328,2026-01-07,14:00:00,17:00:00,Eastmoor Teaching Hospitals NHS Trust,Nursing,Pathology,Clinical Support Services,Charge Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0338-20260916_215328,Mr Mohammed Davies,Unexpected Absence,2025-04-24
BR-00007738-20260916_215328,2026-10-26,08:15:00,12:15:00,Riverside Integrated Care NHS Trust,Nursing,Finance,Corporate Services,Nursery Nurse,Ward Manager,8A,28.21,35.9,EMP1114-20260916_215328,Dawn Robinson,Staff Shortage,2025-09-05
BR-00007739-20260916_215328,2027-07-27,01:00:00,11:00:00,Horizon Integrated Health Partnership NHS Trust,AHP,Haematology,Medicine & Acute Care,Occupational Therapist,Physiotherapist,6,22.56,28.21,EMP0482-20260916_215328,Megan Humphreys,Additional Patient Safety Cover,2025-09-13
BR-00007740-20260916_215328,2027-08-22,21:45:00,09:45:00,Northwood Mental Health NHS Trust,Admin,Occupational Therapy,Clinical Support Services,Data Analyst,Administrator,3,13.33,16.41,EMP0066-20260916_215328,Mr Adrian Watts,High Acuity Patients,2026-02-02
BR-00007741-20260916_215328,2026-12-02,12:30:00,14:30:00,Hillcrest Medical Centres NHS Trust,Nursing,Occupational Therapy,Clinical Support Services,Nursery Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0401-20260916_215328,Ashleigh Barrett,Training Cover,2025-02-09
BR-00007742-20260916_215328,2027-04-14,22:45:00,04:45:00,Northwood Mental Health NHS Trust,Admin,Pathology,Clinical Support Services,Receptionist,Receptionist,3,13.33,16.41,EMP0733-20260916_215328,Max Hunter,Additional Patient Safety Cover,2025-03-03
BR-00007743-20260916_215328,2025-11-05,00:30:00,12:30:00,Riverbank General Hospitals NHS Trust,Medical,Ambulance Services,Emergency & Urgent Care,GP,Registrar,SPR,33.33,43.59,EMP0769-20260916_215328,Harry Lynch-Davis,Operational Requirement,2025-06-30
BR-00007744-20260916_215328,2026-07-25,10:45:00,12:45:00,Lakeside District Hospitals NHS Trust,Medical,Breast Surgery,Surgery & Cancer,Registrar,SHO,SHO,23.08,30.77,EMP0143-20260916_215328,Dennis Robson,Operational Requirement,2024-12-12
BR-00007745-20260916_215328,2027-05-15,22:00:00,03:00:00,Oakridge Community Services NHS Trust,Medical,Paediatrics,Women & Children,GP,SHO,SHO,23.08,30.77,EMP1200-20260916_215328,Kim Taylor,Emergency Cover,2024-12-11
BR-00007746-20260916_215328,2026-10-15,23:45:00,05:45:00,Broadfield Clinical Services NHS Trust,Medical,Finance,Corporate Services,Consultant,Consultant,CONS,48.72,71.79,EMP0470-20260916_215328,Bruce Atkinson,Emergency Cover,2025-11-08
BR-00007747-20260916_215328,2027-08-14,10:00:00,13:00:00,Riverbank General Hospitals NHS Trust,Medical,Infectious Diseases,Medicine & Acute Care,Consultant,Consultant,CONS,48.72,71.79,EMP0710-20260916_215328,Antony Wood,Ward Capacity Increase,2024-12-24
BR-00007748-20260916_215328,2025-12-23,07:30:00,19:30:00,Lakeside District Hospitals NHS Trust,AHP,Intensive Care Unit,Critical Care & Anaesthesia,Speech Therapist,Physiotherapist,6,22.56,28.21,EMP1016-20260916_215328,Adam West,Training Cover,2025-09-13
BR-00007749-20260916_215328,2026-09-02,02:00:00,09:00:00,Lakeside District Hospitals NHS Trust,Medical,Gynaecology,Women & Children,Consultant,SHO,SHO,23.08,30.77,EMP0849-20260916_215328,Rosie Rice,Training Cover,2026-03-09
BR-00007750-20260916_215328,2026-03-02,10:15:00,20:15:00,Valleyview Mental Wellness NHS Trust,Nursing,Communications,Corporate Services,Ward Manager,Staff Nurse,5,18.97,23.08,EMP0699-20260916_215328,Mohamed Cook,Operational Requirement,2026-04-04
BR-00007751-20260916_215328,2026-06-22,15:30:00,18:30:00,Southvale Hospitals NHS Trust,Nursing,Infectious Diseases,Medicine & Acute Care,Ward Manager,Nursery Nurse,2,12.31,14.36,EMP1079-20260916_215328,Jade Bailey-Smith,Staff Shortage,2026-02-28
BR-00007752-20260916_215328,2027-03-04,14:45:00,02:45:00,Horizon Integrated Health Partnership NHS Trust,Admin,Pain Management,Critical Care & Anaesthesia,Administrator,Receptionist,3,13.33,16.41,EMP1179-20260916_215328,Ms Wendy Rhodes,High Acuity Patients,2025-03-14
BR-00007753-20260916_215328,2026-12-05,10:15:00,16:15:00,Lakeside District Hospitals NHS Trust,Nursing,Facilities Management,Corporate Services,Healthcare Assistant,Senior Staff Nurse,6,22.56,28.21,EMP0392-20260916_215328,Miss Elaine Roberts,Emergency Cover,2026-06-02
BR-00007754-20260916_215328,2025-10-10,17:45:00,04:45:00,Riverside Integrated Care NHS Trust,Admin,Neurosurgery,Surgery & Cancer,Administrator,Receptionist,3,13.33,16.41,EMP0215-20260916_215328,Rosemary Cross,Annual Leave Cover,2025-10-31
BR-00007755-20260916_215328,2026-05-14,09:00:00,12:00:00,Oakridge Community Services NHS Trust,Nursing,ENT Surgery,Surgery & Cancer,Staff Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0089-20260916_215328,Liam Woods-Pearce,Ward Capacity Increase,2024-09-27
BR-00007756-20260916_215328,2026-04-15,08:00:00,12:00:00,Bluewater Community & Rehabilitation NHS Trust,Admin,Ambulance Services,Emergency & Urgent Care,Receptionist,Administrator,3,13.33,16.41,EMP0644-20260916_215328,Kathryn Reed,Operational Requirement,2025-10-01
BR-00007757-20260916_215328,2026-08-11,02:45:00,11:45:00,Lakeside District Hospitals NHS Trust,AHP,IT Support,Corporate Services,Speech Therapist,Physiotherapist,6,22.56,28.21,EMP1003-20260916_215328,Julian Birch-Holmes,Study Leave Cover,2025-09-13
BR-00007758-20260916_215328,2026-05-16,02:30:00,03:30:00,Southvale Hospitals NHS Trust,Nursing,Physiotherapy,Clinical Support Services,Staff Nurse,Staff Nurse,5,18.97,23.08,EMP0658-20260916_215328,Kirsty Holland,Staff Shortage,2025-07-27
BR-00007759-20260916_215328,2027-03-04,13:30:00,19:30:00,Horizon Integrated Health Partnership NHS Trust,Admin,Orthopaedics,Surgery & Cancer,Medical Secretary,Receptionist,3,13.33,16.41,EMP0856-20260916_215328,Mrs Vanessa Singh,Planned Leave Cover,2025-03-02
BR-00007760-20260916_215328,2027-04-19,10:15:00,22:15:00,Hillcrest Medical Centres NHS Trust,Nursing,Paediatrics,Women & Children,Ward Manager,Nursery Nurse,2,12.31,14.36,EMP0968-20260916_215328,Dr Owen Williams,Annual Leave Cover,2025-04-22
BR-00007761-20260916_215328,2027-04-29,09:00:00,17:00:00,Westborough Acute Care NHS Trust,Admin,General Surgery,Medicine & Acute Care,Data Analyst,Data Analyst,8A,28.21,35.9,EMP0900-20260916_215328,Clive Greenwood-Wood,High Acuity Patients,2026-09-06
BR-00007762-20260916_215328,2026-01-19,21:15:00,22:15:00,Meadowbrook Community Health NHS Trust,Medical,Occupational Therapy,Clinical Support Services,GP,Registrar,SPR,33.33,43.59,EMP0461-20260916_215328,Carl Wright,Operational Requirement,2026-05-23
BR-00007763-20260916_215328,2026-11-07,02:45:00,13:45:00,Hillcrest Medical Centres NHS Trust,AHP,Haematology,Medicine & Acute Care,Pharmacist,Radiographer,6,22.56,28.21,EMP0507-20260916_215328,Russell Allan,Staff Shortage,2026-01-08
BR-00007764-20260916_215328,2026-12-28,16:45:00,01:45:00,Lakeside District Hospitals NHS Trust,Medical,General Surgery,Surgery & Cancer,FY1/FY2,FY1/FY2,FY1,18.46,21.54,EMP0159-20260916_215328,Thomas Watson,Planned Leave Cover,2026-05-17
BR-00007765-20260916_215328,2026-10-23,12:30:00,16:30:00,Meadowbrook Community Health NHS Trust,Nursing,ENT Surgery,Surgery & Cancer,Staff Nurse,Ward Manager,8A,28.21,35.9,EMP0116-20260916_215328,Damian Coates,Sickness Cover,2025-08-10
BR-00007766-20260916_215328,2027-01-14,03:45:00,15:45:00,Greenhaven Acute & Specialist Care NHS Trust,Nursing,Pathology,Clinical Support Services,Staff Nurse,Charge Nurse,7,26.67,33.33,EMP0142-20260916_215328,Melanie Greenwood,Annual Leave Cover,2026-07-02
BR-00007767-20260916_215328,2027-01-01,19:45:00,07:45:00,Northwood Mental Health NHS Trust,Admin,Urgent Care,Emergency & Urgent Care,Receptionist,Receptionist,3,13.33,16.41,EMP0621-20260916_215328,Kate Wood,Ward Capacity Increase,2024-10-02
BR-00007768-20260916_215328,2025-12-03,10:00:00,21:00:00,Hillcrest Medical Centres NHS Trust,Admin,Ambulance Services,Emergency & Urgent Care,Medical Secretary,Medical Secretary,4,15.38,19.49,EMP0442-20260916_215328,George Sims-Clark,Unexpected Absence,2026-03-17
BR-00007769-20260916_215328,2026-07-12,02:45:00,12:45:00,Northwood Mental Health NHS Trust,Nursing,Respiratory Medicine,Medicine & Acute Care,Senior Staff Nurse,Nursery Nurse,2,12.31,14.36,EMP0722-20260916_215328,June Cooper-Smith,Bank Holiday Cover,2025-06-23
BR-00007770-20260916_215328,2026-11-11,10:15:00,13:15:00,Valleyview Mental Wellness NHS Trust,Nursing,Urgent Care,Emergency & Urgent Care,Staff Nurse,Staff Nurse,5,18.97,23.08,EMP0051-20260916_215328,Miss Paula Thomas,Training Cover,2026-02-23
BR-00007771-20260916_215328,2027-06-22,02:30:00,09:30:00,Greenhaven Acute & Specialist Care NHS Trust,Nursing,Paediatrics,Women & Children,Staff Nurse,Charge Nurse,7,26.67,33.33,EMP1139-20260916_215328,Dr Richard Hammond,Bank Holiday Cover,2025-07-11
BR-00007772-20260916_215328,2027-09-04,15:15:00,03:15:00,Riverside Integrated Care NHS Trust,AHP,Pain Management,Critical Care & Anaesthesia,Speech Therapist,Physiologist,6,22.56,28.21,EMP1139-20260916_215328,Terence North,Weekend Cover,2025-01-04
BR-00007773-20260916_215328,2026-09-27,22:00:00,03:00:00,Valleyview Mental Wellness NHS Trust,Medical,Pathology,Clinical Support Services,Registrar,FY1/FY2,FY1,18.46,21.54,EMP0829-20260916_215328,Victoria Johnson,Increased Patient Demand,2026-06-11
BR-00007774-20260916_215328,2026-01-28,08:45:00,12:45:00,Eastfield Psychological Services NHS Trust,Nursing,Breast Surgery,Surgery & Cancer,Charge Nurse,Charge Nurse,7,26.67,33.33,EMP0818-20260916_215328,Brenda Phillips,Emergency Cover,2024-10-14
BR-00007775-20260916_215328,2026-04-29,15:00:00,21:00:00,Eastmoor Teaching Hospitals NHS Trust,AHP,Pain Management,Critical Care & Anaesthesia,Pharmacist,Occupational Therapist,6,22.56,28.21,EMP0071-20260916_215328,Dr Antony Webster,Training Cover,2026-06-04
BR-00007776-20260916_215328,2027-02-02,20:45:00,05:45:00,Westmere Community Health NHS Trust,Nursing,Anaesthesia,Critical Care & Anaesthesia,Staff Nurse,Healthcare Assistant,2,12.31,14.36,EMP0403-20260916_215328,Lynn Saunders,High Acuity Patients,2025-01-29
BR-00007777-20260916_215328,2026-03-12,22:30:00,08:30:00,Eastfield Psychological Services NHS Trust,Medical,Ambulance Services,Emergency & Urgent Care,FY1/FY2,Consultant,CONS,48.72,71.79,EMP1154-20260916_215328,Marc West,Specialist Skills Required,2024-10-14
BR-00007778-20260916_215328,2026-08-27,04:15:00,12:15:00,Northshire University Hospitals NHS Trust,Admin,Breast Surgery,Surgery & Cancer,Administrator,Receptionist,3,13.33,16.41,EMP0192-20260916_215328,Trevor Hayward,Planned Leave Cover,2024-12-12
BR-00007779-20260916_215328,2026-09-20,16:00:00,17:00:00,Southvale Hospitals NHS Trust,AHP,Obstetrics,Women & Children,Radiographer,Pharmacist,5,18.97,23.08,EMP0699-20260916_215328,Dr Charles Jones,Additional Patient Safety Cover,2025-07-26
BR-00007780-20260916_215328,2027-01-31,04:45:00,12:45:00,Southvale Hospitals NHS Trust,Nursing,Emergency Department,Emergency & Urgent Care,Charge Nurse,Ward Manager,8A,28.21,35.9,EMP1104-20260916_215328,Valerie Connolly-Williams,Emergency Cover,2025-04-06
BR-00007781-20260916_215328,2026-12-15,14:30:00,22:30:00,Broadfield Clinical Services NHS Trust,Medical,Infectious Diseases,Medicine & Acute Care,Registrar,SHO,SHO,23.08,30.77,EMP0916-20260916_215328,Jonathan Edwards,Emergency Cover,2026-05-25
BR-00007782-20260916_215328,2027-04-13,19:45:00,23:45:00,Midlands Central Hospitals NHS Trust,AHP,General Surgery,Surgery & Cancer,Physiotherapist,Pharmacist,5,18.97,23.08,EMP0379-20260916_215328,Stephen Johnson,High Acuity Patients,2024-11-08
BR-00007783-20260916_215328,2026-09-08,16:15:00,23:15:00,Midlands Central Hospitals NHS Trust,Nursing,Paediatrics,Women & Children,Nursery Nurse,Healthcare Assistant,2,12.31,14.36,EMP0957-20260916_215328,Samuel McCarthy-Mitchell,New Service Requirement,2026-02-10
BR-00007784-20260916_215328,2025-11-02,12:45:00,16:45:00,Bluewater Community & Rehabilitation NHS Trust,Medical,Radiology,Clinical Support Services,GP,Consultant,CONS,48.72,71.79,EMP0087-20260916_215328,Benjamin Crawford,Planned Leave Cover,2026-01-18
BR-00007785-20260916_215328,2027-07-24,03:15:00,07:15:00,Eastmoor Teaching Hospitals NHS Trust,Medical,Ambulance Services,Emergency & Urgent Care,FY1/FY2,Consultant,CONS,48.72,71.79,EMP0890-20260916_215328,Adam Griffiths,New Service Requirement,2025-07-24
BR-00007786-20260916_215328,2027-03-31,21:45:00,04:45:00,Northwood Mental Health NHS Trust,Nursing,Occupational Therapy,Clinical Support Services,Healthcare Assistant,Staff Nurse,5,18.97,23.08,EMP1191-20260916_215328,Amelia Miller-Wheeler,Staff Shortage,2026-05-13
BR-00007787-20260916_215328,2026-02-19,06:00:00,18:00:00,Eastmoor Teaching Hospitals NHS Trust,AHP,Ambulance Services,Emergency & Urgent Care,Occupational Therapist,Pharmacist,5,18.97,23.08,EMP0350-20260916_215328,Samuel Ahmed-Wade,Increased Patient Demand,2026-04-30
BR-00007788-20260916_215328,2026-02-03,09:45:00,21:45:00,Lakeside District Hospitals NHS Trust,Medical,Pathology,Clinical Support Services,Registrar,SHO,SHO,23.08,30.77,EMP0623-20260916_215328,Amber Dobson,Staff Shortage,2025-04-09
BR-00007789-20260916_215328,2026-06-17,20:30:00,00:30:00,Oakridge Community Services NHS Trust,AHP,Pharmacy,Clinical Support Services,Physiologist,Occupational Therapist,6,22.56,28.21,EMP0039-20260916_215328,Mr Paul Owen,Additional Patient Safety Cover,2024-12-08
BR-00007790-20260916_215328,2026-02-18,16:15:00,21:15:00,Northshire University Hospitals NHS Trust,Nursing,Obstetrics,Women & Children,Ward Manager,Senior Staff Nurse,6,22.56,28.21,EMP0903-20260916_215328,Connor Day,Annual Leave Cover,2026-09-01
BR-00007791-20260916_215328,2025-11-24,10:45:00,15:45:00,Greenhaven Acute & Specialist Care NHS Trust,Admin,Pain Management,Critical Care & Anaesthesia,Medical Secretary,Receptionist,3,13.33,16.41,EMP0364-20260916_215328,Dr Marc Wilson,New Service Requirement,2026-03-31
BR-00007792-20260916_215328,2026-11-06,04:15:00,13:15:00,Meadowbrook Community Health NHS Trust,Admin,Minor Injuries Unit,Emergency & Urgent Care,Administrator,Administrator,3,13.33,16.41,EMP1084-20260916_215328,Julian Watts,Staff Redeployment,2026-03-08
BR-00007793-20260916_215328,2025-12-11,21:30:00,03:30:00,Westborough Acute Care NHS Trust,Medical,Anaesthesia,Critical Care & Anaesthesia,Registrar,SHO,SHO,23.08,30.77,EMP0104-20260916_215328,Carole Moore,Ward Capacity Increase,2026-05-20
BR-00007794-20260916_215328,2027-08-14,02:00:00,13:00:00,Eastmoor Teaching Hospitals NHS Trust,Nursing,Pharmacy,Clinical Support Services,Healthcare Assistant,Healthcare Assistant,2,12.31,14.36,EMP0016-20260916_215328,Terry Stewart,Bank Holiday Cover,2025-09-08
BR-00007795-20260916_215328,2027-04-12,08:45:00,10:45:00,Riverbank General Hospitals NHS Trust,Medical,Rheumatology,Medicine & Acute Care,FY1/FY2,Consultant,CONS,48.72,71.79,EMP0868-20260916_215328,Maria Brown,Study Leave Cover,2025-06-17
BR-00007796-20260916_215328,2026-01-21,09:00:00,16:00:00,Eastfield Psychological Services NHS Trust,Medical,Anaesthesia,Critical Care & Anaesthesia,GP,Consultant,CONS,48.72,71.79,EMP0612-20260916_215328,Melanie Brown,Emergency Cover,2026-01-04
BR-00007797-20260916_215328,2027-01-27,00:45:00,07:45:00,Southvale Hospitals NHS Trust,Admin,Neurosurgery,Surgery & Cancer,Receptionist,Medical Secretary,4,15.38,19.49,EMP0959-20260916_215328,Jacqueline Rahman,Specialist Skills Required,2026-01-07
BR-00007798-20260916_215328,2026-03-29,17:45:00,20:45:00,Hillcrest Medical Centres NHS Trust,Nursing,Anaesthesia,Critical Care & Anaesthesia,Healthcare Assistant,Nursery Nurse,2,12.31,14.36,EMP0232-20260916_215328,Dominic Clarke,Bank Holiday Cover,2025-11-21
BR-00007799-20260916_215328,2026-11-03,02:45:00,05:45:00,Hillcrest Medical Centres NHS Trust,Admin,Communications,Corporate Services,Administrator,Data Analyst,8A,28.21,35.9,EMP0659-20260916_215328,Phillip Tucker-Fisher,Operational Requirement,2026-05-25
BR-00007800-20260916_215328,2027-03-04,09:15:00,13:15:00,Riverbank General Hospitals NHS Trust,Nursing,Physiotherapy,Clinical Support Services,Healthcare Assistant,Staff Nurse,5,18.97,23.08,EMP0088-20260916_215328,Dr Vincent Taylor,Weekend Cover,2025-11-03
BR-00007801-20260916_215328,2026-02-08,06:15:00,15:15:00,Westborough Acute Care NHS Trust,Medical,Ambulance Services,Emergency & Urgent Care,GP,FY1/FY2,FY1,18.46,21.54,EMP0120-20260916_215328,Jason Perkins,Night Shift Cover,2026-05-24
BR-00007802-20260916_215328,2027-05-26,13:45:00,00:45:00,Oakridge Community Services NHS Trust,Admin,Minor Injuries Unit,Emergency & Urgent Care,Data Analyst,Medical Secretary,4,15.38,19.49,EMP0079-20260916_215328,Ms Stephanie Brown,New Service Requirement,2025-03-07
BR-00007803-20260916_215328,2025-11-17,14:30:00,20:30:00,Hillcrest Medical Centres NHS Trust,Medical,Occupational Therapy,Clinical Support Services,Registrar,SHO,SHO,23.08,30.77,EMP0463-20260916_215328,Elliott Wilkins,Night Shift Cover,2025-03-28
BR-00007804-20260916_215328,2027-07-04,06:00:00,16:00:00,Southgate Community & Mental Health NHS Trust,Nursing,Intensive Care Unit,Critical Care & Anaesthesia,Staff Nurse,Staff Nurse,5,18.97,23.08,EMP0102-20260916_215328,James Rose,Night Shift Cover,2025-03-06
