booking reference,shift_date,start,end,trust,staff group,ward,division,request grade,booked grade,payband,day rate,night rate,staff_id,requester,request_reason,booked date
BR-00008537-20260913_210636,2026-01-28,20:00:00,02:00:00,Broadfield Clinical Services NHS Trust,Admin,General Surgery,Medicine & Acute Care,Medical Secretary,Receptionist,3,13.33,16.41,EMP0879-20260913_210636,Chloe Harrison-Hall,Staff Redeployment,2026-05-08
BR-00008538-20260913_210636,2026-02-06,01:15:00,10:15:00,Meadowbrook Community Health NHS Trust,Nursing,Anaesthesia,Critical Care & Anaesthesia,Staff Nurse,Charge Nurse,7,26.67,33.33,EMP0345-20260913_210636,Kimberley Henry,Planned Leave Cover,2025-01-02
BR-00008539-20260913_210636,2027-01-06,00:15:00,04:15:00,Oakridge Community Services NHS Trust,AHP,Pain Management,Critical Care & Anaesthesia,Pharmacist,Occupational Therapist,6,22.56,28.21,EMP1059-20260913_210636,Brandon Miles-Wright,Unexpected Absence,2025-12-05
BR-00008540-20260913_210636,2027-02-01,16:45:00,17:45:00,Valleyview Mental Wellness NHS Trust,AHP,Human Resources,Corporate Services,Occupational Therapist,Physiotherapist,6,22.56,28.21,EMP0877-20260913_210636,Kirsty Smith-Dale,Staff Shortage,2025-12-12
BR-00008541-20260913_210636,2025-09-23,08:30:00,18:30:00,Hillcrest Medical Centres NHS Trust,AHP,Finance,Corporate Services,Pharmacist,Physiologist,6,22.56,28.21,EMP0953-20260913_210636,Jonathan Ford,Weekend Cover,2025-11-10
BR-00008542-20260913_210636,2026-08-01,07:00:00,08:00:00,Northshire University Hospitals NHS Trust,Admin,Obstetrics,Women & Children,Data Analyst,Data Analyst,8A,28.21,35.9,EMP0111-20260913_210636,Julian Cooper,Unexpected Absence,2025-05-02
BR-00008543-20260913_210636,2026-12-05,22:00:00,07:00:00,Greenhaven Acute & Specialist Care NHS Trust,Nursing,General Surgery,Surgery & Cancer,Nursery Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0007-20260913_210636,Nicholas Marsden,Maternity Leave Cover,2026-06-17
BR-00008544-20260913_210636,2026-02-09,08:00:00,13:00:00,Midlands Central Hospitals NHS Trust,Medical,Gastroenterology,Medicine & Acute Care,FY1/FY2,SHO,SHO,23.08,30.77,EMP0198-20260913_210636,Naomi Cooke,New Service Requirement,2026-05-09
BR-00008545-20260913_210636,2026-07-15,13:30:00,20:30:00,Midlands Central Hospitals NHS Trust,Medical,Infectious Diseases,Medicine & Acute Care,GP,Registrar,SPR,33.33,43.59,EMP0969-20260913_210636,Marion Brown,Night Shift Cover,2025-12-10
BR-00008546-20260913_210636,2027-05-16,22:45:00,09:45:00,Oakridge Community Services NHS Trust,Admin,Minor Injuries Unit,Emergency & Urgent Care,Data Analyst,Data Analyst,8A,28.21,35.9,EMP0235-20260913_210636,Stuart Ellis,Study Leave Cover,2025-03-15
BR-00008547-20260913_210636,2027-04-16,18:30:00,00:30:00,Riverside Integrated Care NHS Trust,Nursing,Communications,Corporate Services,Staff Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0073-20260913_210636,Mr Simon Cook,Staff Redeployment,2025-05-24
BR-00008548-20260913_210636,2027-03-11,00:00:00,10:00:00,Broadfield Clinical Services NHS Trust,AHP,Acute Medicine,Medicine & Acute Care,Radiographer,Physiologist,6,22.56,28.21,EMP0859-20260913_210636,Robin Davies,Bank Holiday Cover,2025-11-14
BR-00008549-20260913_210636,2026-03-19,21:00:00,23:00:00,Eastmoor Teaching Hospitals NHS Trust,AHP,Human Resources,Corporate Services,Speech Therapist,Radiographer,6,22.56,28.21,EMP0439-20260913_210636,Elizabeth Singh,High Acuity Patients,2025-06-02
BR-00008550-20260913_210636,2025-09-22,05:30:00,17:30:00,Eastfield Psychological Services NHS Trust,AHP,Cardiology,Medicine & Acute Care,Radiographer,Occupational Therapist,6,22.56,28.21,EMP0350-20260913_210636,Hollie Bennett-West,Annual Leave Cover,2026-04-21
BR-00008551-20260913_210636,2026-02-01,20:45:00,08:45:00,Bluewater Community & Rehabilitation NHS Trust,Admin,Minor Injuries Unit,Emergency & Urgent Care,Medical Secretary,Administrator,3,13.33,16.41,EMP0082-20260913_210636,Marie Horton,Maternity Leave Cover,2025-07-25
BR-00008552-20260913_210636,2026-03-14,07:00:00,17:00:00,Southgate Community & Mental Health NHS Trust,Medical,Communications,Corporate Services,GP,GP,GP,46.15,61.54,EMP1076-20260913_210636,Alice Harris,High Acuity Patients,2026-07-12
BR-00008553-20260913_210636,2025-11-11,18:45:00,23:45:00,Westborough Acute Care NHS Trust,Admin,Emergency Department,Emergency & Urgent Care,Administrator,Data Analyst,8A,28.21,35.9,EMP0515-20260913_210636,Mr Eric Thomas,Study Leave Cover,2025-11-06
BR-00008554-20260913_210636,2026-05-04,16:30:00,00:30:00,Meadowbrook Community Health NHS Trust,Nursing,Finance,Corporate Services,Nursery Nurse,Ward Manager,8A,28.21,35.9,EMP1103-20260913_210636,Mrs Zoe Knight,Staff Redeployment,2025-08-26
BR-00008555-20260913_210636,2027-03-23,07:15:00,18:15:00,Meadowbrook Community Health NHS Trust,AHP,Physiotherapy,Clinical Support Services,Pharmacist,Speech Therapist,6,22.56,28.21,EMP1081-20260913_210636,Alex Kent,Additional Patient Safety Cover,2024-11-29
BR-00008556-20260913_210636,2027-03-24,13:00:00,14:00:00,Lakeside District Hospitals NHS Trust,Medical,Anaesthesia,Critical Care & Anaesthesia,Registrar,FY1/FY2,FY1,18.46,21.54,EMP0889-20260913_210636,Beverley Walker,Specialist Skills Required,2026-06-19
BR-00008557-20260913_210636,2027-06-05,18:00:00,02:00:00,Northwood Mental Health NHS Trust,AHP,Pain Management,Critical Care & Anaesthesia,Pharmacist,Physiotherapist,6,22.56,28.21,EMP0597-20260913_210636,Ms Julia Singh,Operational Requirement,2025-12-19
BR-00008558-20260913_210636,2025-12-04,09:45:00,13:45:00,Hillcrest Medical Centres NHS Trust,AHP,Obstetrics,Women & Children,Radiographer,Physiotherapist,6,22.56,28.21,EMP0317-20260913_210636,Karl Watson,Night Shift Cover,2024-10-03
BR-00008559-20260913_210636,2026-03-23,18:45:00,23:45:00,Eastmoor Teaching Hospitals NHS Trust,Medical,Pharmacy,Clinical Support Services,FY1/FY2,SHO,SHO,23.08,30.77,EMP0762-20260913_210636,Dr Sally Dawson,Sickness Cover,2025-07-10
BR-00008560-20260913_210636,2027-06-03,11:30:00,15:30:00,Eastmoor Teaching Hospitals NHS Trust,AHP,Postnatal Care,Women & Children,Physiologist,Speech Therapist,6,22.56,28.21,EMP0884-20260913_210636,Vanessa Jones,Operational Requirement,2026-02-25
BR-00008561-20260913_210636,2026-09-06,19:30:00,01:30:00,Midlands Central Hospitals NHS Trust,Admin,Gynaecology,Women & Children,Administrator,Administrator,3,13.33,16.41,EMP0682-20260913_210636,Stewart Gill-Lloyd,Training Cover,2025-09-01
BR-00008562-20260913_210636,2026-04-06,04:00:00,12:00:00,Hillcrest Medical Centres NHS Trust,Nursing,Minor Injuries Unit,Emergency & Urgent Care,Senior Staff Nurse,Charge Nurse,7,26.67,33.33,EMP1032-20260913_210636,Gemma Sharpe-Taylor,Night Shift Cover,2026-08-12
BR-00008563-20260913_210636,2026-04-30,01:00:00,10:00:00,Riverside Integrated Care NHS Trust,Medical,Geriatrics,Medicine & Acute Care,FY1/FY2,FY1/FY2,FY1,18.46,21.54,EMP0624-20260913_210636,Francesca Fletcher,High Acuity Patients,2025-09-30
BR-00008564-20260913_210636,2027-02-01,01:45:00,12:45:00,Southgate Community & Mental Health NHS Trust,Nursing,Dermatology,Medicine & Acute Care,Nursery Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0464-20260913_210636,Mr Francis Ball,Operational Requirement,2025-08-10
BR-00008565-20260913_210636,2026-05-20,21:45:00,00:45:00,Broadfield Clinical Services NHS Trust,AHP,Human Resources,Corporate Services,Physiotherapist,Physiologist,6,22.56,28.21,EMP0127-20260913_210636,Mr Victor Gordon,High Acuity Patients,2026-09-06
BR-00008566-20260913_210636,2026-06-01,10:15:00,19:15:00,Bluewater Community & Rehabilitation NHS Trust,Nursing,Paediatrics,Women & Children,Nursery Nurse,Ward Manager,8A,28.21,35.9,EMP0092-20260913_210636,William Pugh,Weekend Cover,2026-07-14
BR-00008567-20260913_210636,2027-03-10,11:45:00,14:45:00,Meadowbrook Community Health NHS Trust,Admin,Minor Injuries Unit,Emergency & Urgent Care,Administrator,Receptionist,3,13.33,16.41,EMP0667-20260913_210636,Jane Ahmed,Operational Requirement,2025-07-05
BR-00008568-20260913_210636,2027-06-10,05:45:00,12:45:00,Meadowbrook Community Health NHS Trust,AHP,Anaesthesia,Critical Care & Anaesthesia,Occupational Therapist,Speech Therapist,6,22.56,28.21,EMP0554-20260913_210636,Lucy Pearce,Annual Leave Cover,2025-01-09
BR-00008569-20260913_210636,2026-02-11,08:45:00,09:45:00,Southgate Community & Mental Health NHS Trust,Nursing,Paediatrics,Women & Children,Healthcare Assistant,Staff Nurse,5,18.97,23.08,EMP0111-20260913_210636,Dr Timothy Webb,Weekend Cover,2025-08-14
BR-00008570-20260913_210636,2026-05-20,11:00:00,14:00:00,Southgate Community & Mental Health NHS Trust,Admin,Intensive Care Unit,Critical Care & Anaesthesia,Medical Secretary,Medical Secretary,4,15.38,19.49,EMP1035-20260913_210636,Norman Moore,Additional Patient Safety Cover,2025-01-11
BR-00008571-20260913_210636,2026-07-01,15:45:00,22:45:00,Bluewater Community & Rehabilitation NHS Trust,Medical,Anaesthesia,Critical Care & Anaesthesia,Registrar,SHO,SHO,23.08,30.77,EMP0292-20260913_210636,Dr Charlotte Taylor,New Service Requirement,2024-12-27
BR-00008572-20260913_210636,2025-10-12,03:15:00,10:15:00,Northshire University Hospitals NHS Trust,Admin,Finance,Corporate Services,Receptionist,Receptionist,3,13.33,16.41,EMP0028-20260913_210636,Patricia Hunt,Maternity Leave Cover,2025-09-03
BR-00008573-20260913_210636,2027-04-11,17:45:00,02:45:00,Westmere Community Health NHS Trust,Nursing,Intensive Care Unit,Critical Care & Anaesthesia,Senior Staff Nurse,Staff Nurse,5,18.97,23.08,EMP0705-20260913_210636,Michael Russell,Study Leave Cover,2025-12-03
BR-00008574-20260913_210636,2026-01-31,14:30:00,01:30:00,Eastmoor Teaching Hospitals NHS Trust,Nursing,Breast Surgery,Surgery & Cancer,Staff Nurse,Staff Nurse,5,18.97,23.08,EMP0392-20260913_210636,Amanda Rees-Evans,Additional Patient Safety Cover,2025-12-15
BR-00008575-20260913_210636,2027-03-16,16:00:00,23:00:00,Midlands Central Hospitals NHS Trust,Admin,Breast Surgery,Surgery & Cancer,Medical Secretary,Medical Secretary,4,15.38,19.49,EMP1090-20260913_210636,Sylvia Burgess-Turner,Training Cover,2026-05-11
BR-00008576-20260913_210636,2027-09-01,14:15:00,17:15:00,Westmere Community Health NHS Trust,Nursing,Radiology,Clinical Support Services,Staff Nurse,Staff Nurse,5,18.97,23.08,EMP0801-20260913_210636,Christopher Williams-Miller,Night Shift Cover,2025-05-21
BR-00008577-20260913_210636,2026-11-08,15:15:00,19:15:00,Southgate Community & Mental Health NHS Trust,AHP,Occupational Therapy,Clinical Support Services,Pharmacist,Occupational Therapist,6,22.56,28.21,EMP0144-20260913_210636,Martyn Saunders,Annual Leave Cover,2025-11-29
BR-00008578-20260913_210636,2027-06-13,22:30:00,23:30:00,Oakridge Community Services NHS Trust,AHP,Human Resources,Corporate Services,Physiotherapist,Radiographer,6,22.56,28.21,EMP0069-20260913_210636,Dr Jacqueline Rose,Unexpected Absence,2026-03-08
BR-00008579-20260913_210636,2027-03-25,13:30:00,19:30:00,Hillcrest Medical Centres NHS Trust,Admin,Emergency Department,Emergency & Urgent Care,Medical Secretary,Receptionist,3,13.33,16.41,EMP0100-20260913_210636,Joan Smith-Lowe,Operational Requirement,2026-06-20
BR-00008580-20260913_210636,2026-02-05,03:00:00,09:00:00,Horizon Integrated Health Partnership NHS Trust,AHP,Ambulance Services,Emergency & Urgent Care,Physiologist,Pharmacist,5,18.97,23.08,EMP1004-20260913_210636,Mr John Scott,Additional Patient Safety Cover,2025-06-15
BR-00008581-20260913_210636,2027-02-17,00:45:00,09:45:00,Lakeside District Hospitals NHS Trust,Admin,Paediatrics,Women & Children,Receptionist,Medical Secretary,4,15.38,19.49,EMP0888-20260913_210636,Ellie Oliver-Lynch,Ward Capacity Increase,2026-05-27
BR-00008582-20260913_210636,2027-02-24,05:00:00,16:00:00,Oakridge Community Services NHS Trust,AHP,Minor Injuries Unit,Emergency & Urgent Care,Radiographer,Radiographer,6,22.56,28.21,EMP1179-20260913_210636,Mohammed Lee,Weekend Cover,2025-03-04
BR-00008583-20260913_210636,2026-02-24,00:45:00,07:45:00,Eastfield Psychological Services NHS Trust,Medical,Emergency Department,Emergency & Urgent Care,Registrar,SHO,SHO,23.08,30.77,EMP0017-20260913_210636,Jake Turner,Specialist Skills Required,2026-01-19
BR-00008584-20260913_210636,2027-09-08,03:15:00,10:15:00,Oakridge Community Services NHS Trust,AHP,Obstetrics,Women & Children,Occupational Therapist,Occupational Therapist,6,22.56,28.21,EMP0370-20260913_210636,Mr Mohammed Morgan,Weekend Cover,2025-07-28
BR-00008585-20260913_210636,2027-07-30,05:45:00,07:45:00,Oakridge Community Services NHS Trust,Nursing,Gynaecology,Women & Children,Ward Manager,Charge Nurse,7,26.67,33.33,EMP0597-20260913_210636,Arthur Kennedy,New Service Requirement,2025-09-15
BR-00008586-20260913_210636,2025-09-14,16:15:00,20:15:00,Bluewater Community & Rehabilitation NHS Trust,AHP,Anaesthesia,Critical Care & Anaesthesia,Physiologist,Radiographer,6,22.56,28.21,EMP0290-20260913_210636,Ms Kimberley Cook,Unexpected Absence,2024-11-19
BR-00008587-20260913_210636,2027-01-29,09:00:00,19:00:00,Eastmoor Teaching Hospitals NHS Trust,AHP,Intensive Care Unit,Critical Care & Anaesthesia,Physiologist,Physiologist,6,22.56,28.21,EMP1119-20260913_210636,Nicola Hughes,Ward Capacity Increase,2025-05-26
BR-00008588-20260913_210636,2026-03-09,15:30:00,17:30:00,Northshire University Hospitals NHS Trust,Admin,Human Resources,Corporate Services,Administrator,Receptionist,3,13.33,16.41,EMP1061-20260913_210636,Megan Sutton,Sickness Cover,2025-12-07
BR-00008589-20260913_210636,2026-10-13,01:30:00,04:30:00,Horizon Integrated Health Partnership NHS Trust,AHP,Finance,Corporate Services,Speech Therapist,Physiotherapist,6,22.56,28.21,EMP0142-20260913_210636,Hugh Saunders-Jones,Specialist Skills Required,2024-10-26
BR-00008590-20260913_210636,2027-01-12,06:30:00,11:30:00,Eastmoor Teaching Hospitals NHS Trust,AHP,Dermatology,Medicine & Acute Care,Physiotherapist,Occupational Therapist,6,22.56,28.21,EMP0362-20260913_210636,Jordan White,High Acuity Patients,2025-05-20
BR-00008591-20260913_210636,2025-12-15,04:00:00,13:00:00,Meadowbrook Community Health NHS Trust,Nursing,Geriatrics,Medicine & Acute Care,Ward Manager,Ward Manager,8A,28.21,35.9,EMP0172-20260913_210636,Ricky Whittaker,Weekend Cover,2025-09-03
BR-00008592-20260913_210636,2026-04-20,02:30:00,07:30:00,Oakridge Community Services NHS Trust,Medical,Neurology,Medicine & Acute Care,Registrar,FY1/FY2,FY1,18.46,21.54,EMP1159-20260913_210636,Mr Denis Bishop,Ward Capacity Increase,2024-10-03
BR-00008593-20260913_210636,2027-05-11,16:15:00,17:15:00,Riverside Integrated Care NHS Trust,Medical,Radiology,Clinical Support Services,SHO,Registrar,SPR,33.33,43.59,EMP1066-20260913_210636,Jay Wheeler-Long,Annual Leave Cover,2026-01-01
BR-00008594-20260913_210636,2027-04-13,12:30:00,17:30:00,Hillcrest Medical Centres NHS Trust,Medical,Neurosurgery,Surgery & Cancer,FY1/FY2,FY1/FY2,FY1,18.46,21.54,EMP0048-20260913_210636,Marie Martin,Weekend Cover,2024-11-01
BR-00008595-20260913_210636,2027-06-07,08:15:00,20:15:00,Bluewater Community & Rehabilitation NHS Trust,Medical,Physiotherapy,Clinical Support Services,Registrar,Registrar,SPR,33.33,43.59,EMP0137-20260913_210636,Denis Phillips,Planned Leave Cover,2025-07-20
BR-00008596-20260913_210636,2025-11-13,14:30:00,19:30:00,Horizon Integrated Health Partnership NHS Trust,AHP,Obstetrics,Women & Children,Speech Therapist,Occupational Therapist,6,22.56,28.21,EMP0669-20260913_210636,Toby Walker-Wallis,Training Cover,2025-08-02
BR-00008597-20260913_210636,2026-01-13,01:45:00,02:45:00,Hillcrest Medical Centres NHS Trust,Medical,Facilities Management,Corporate Services,SHO,Consultant,CONS,48.72,71.79,EMP0344-20260913_210636,Elizabeth Akhtar,Study Leave Cover,2026-03-06
BR-00008598-20260913_210636,2027-06-09,10:30:00,19:30:00,Northshire University Hospitals NHS Trust,Admin,Anaesthesia,Critical Care & Anaesthesia,Receptionist,Administrator,3,13.33,16.41,EMP0568-20260913_210636,Dr Gordon Curtis,Unexpected Absence,2025-08-17
BR-00008599-20260913_210636,2027-07-15,14:15:00,16:15:00,Broadfield Clinical Services NHS Trust,Nursing,Pharmacy,Clinical Support Services,Healthcare Assistant,Charge Nurse,7,26.67,33.33,EMP0821-20260913_210636,Karen Singh,Night Shift Cover,2024-12-30
BR-00008600-20260913_210636,2025-11-19,20:00:00,04:00:00,Eastfield Psychological Services NHS Trust,AHP,Physiotherapy,Clinical Support Services,Occupational Therapist,Radiographer,6,22.56,28.21,EMP0781-20260913_210636,Keith Davies,Specialist Skills Required,2025-10-12
BR-00008601-20260913_210636,2026-01-18,07:45:00,12:45:00,Bluewater Community & Rehabilitation NHS Trust,AHP,Gynaecology,Women & Children,Physiotherapist,Physiotherapist,6,22.56,28.21,EMP0347-20260913_210636,Dr Arthur Begum,Planned Leave Cover,2025-05-19
BR-00008602-20260913_210636,2027-09-06,09:00:00,19:00:00,Oakridge Community Services NHS Trust,Nursing,Finance,Corporate Services,Senior Staff Nurse,Staff Nurse,5,18.97,23.08,EMP0861-20260913_210636,Lisa Stephenson,Increased Patient Demand,2026-07-06
BR-00008603-20260913_210636,2026-03-30,12:30:00,13:30:00,Midlands Central Hospitals NHS Trust,Admin,Pharmacy,Clinical Support Services,Receptionist,Data Analyst,8A,28.21,35.9,EMP1136-20260913_210636,Geoffrey Weston,Annual Leave Cover,2025-09-01
BR-00008604-20260913_210636,2027-01-04,02:00:00,05:00:00,Oakridge Community Services NHS Trust,Nursing,Intensive Care Unit,Critical Care & Anaesthesia,Senior Staff Nurse,Charge Nurse,7,26.67,33.33,EMP0106-20260913_210636,Paula Walker-Robinson,Ward Capacity Increase,2025-01-13
BR-00008605-20260913_210636,2025-10-12,20:15:00,03:15:00,Northshire University Hospitals NHS Trust,AHP,Radiology,Clinical Support Services,Occupational Therapist,Radiographer,6,22.56,28.21,EMP0140-20260913_210636,Leanne Smith,Night Shift Cover,2026-09-07
BR-00008606-20260913_210636,2026-01-17,00:45:00,07:45:00,Northshire University Hospitals NHS Trust,Admin,Facilities Management,Corporate Services,Administrator,Medical Secretary,4,15.38,19.49,EMP1174-20260913_210636,Patrick Stone-Davies,Bank Holiday Cover,2026-08-27
BR-00008607-20260913_210636,2026-07-30,01:00:00,08:00:00,Meadowbrook Community Health NHS Trust,Medical,Urgent Care,Emergency & Urgent Care,GP,SHO,SHO,23.08,30.77,EMP1056-20260913_210636,Joyce Thornton-Chambers,Staff Redeployment,2026-08-30
BR-00008608-20260913_210636,2027-07-08,01:15:00,06:15:00,Westborough Acute Care NHS Trust,AHP,Intensive Care Unit,Critical Care & Anaesthesia,Physiologist,Physiotherapist,6,22.56,28.21,EMP0648-20260913_210636,Dr Joanna Moore,Specialist Skills Required,2024-10-10
BR-00008609-20260913_210636,2026-07-02,05:30:00,14:30:00,Westmere Community Health NHS Trust,Nursing,Emergency Department,Emergency & Urgent Care,Staff Nurse,Staff Nurse,5,18.97,23.08,EMP0960-20260913_210636,Sylvia Ward,Ward Capacity Increase,2026-03-30
BR-00008610-20260913_210636,2025-11-29,21:45:00,09:45:00,Oakridge Community Services NHS Trust,AHP,Pathology,Clinical Support Services,Physiotherapist,Physiologist,6,22.56,28.21,EMP0825-20260913_210636,Natalie Edwards,Specialist Skills Required,2025-08-01
BR-00008611-20260913_210636,2026-02-04,05:30:00,08:30:00,Westborough Acute Care NHS Trust,Nursing,Cardiology,Medicine & Acute Care,Staff Nurse,Staff Nurse,5,18.97,23.08,EMP0851-20260913_210636,Mr Leon Stevens,Staff Shortage,2026-05-06
BR-00008612-20260913_210636,2027-07-18,06:30:00,10:30:00,Westmere Community Health NHS Trust,AHP,Radiology,Clinical Support Services,Speech Therapist,Pharmacist,5,18.97,23.08,EMP0701-20260913_210636,Hollie George,Bank Holiday Cover,2025-01-07
BR-00008613-20260913_210636,2026-09-20,15:00:00,22:00:00,Midlands Central Hospitals NHS Trust,AHP,Gynaecology,Women & Children,Radiographer,Speech Therapist,6,22.56,28.21,EMP0828-20260913_210636,Alexandra Howarth,Increased Patient Demand,2026-06-26
BR-00008614-20260913_210636,2025-10-14,18:30:00,19:30:00,Westmere Community Health NHS Trust,Medical,Oncology,Medicine & Acute Care,SHO,GP,GP,46.15,61.54,EMP1074-20260913_210636,Diane Richardson,New Service Requirement,2025-11-13
