emp_id,first_name,last_name,email,dob,telephone,address,gender,trust,ethnicity,nationality,visa_status,staff_group,role,division,grade,salary,hire_date,contract_start,weekly_hours,fte,registration_type,contract_type,employment_status,registration_no,registration_expiry_date,ni,dbs_expiry_date,mandatory_training_expiry_date,profile_creation_date
EMP1058,Gordon,Robinson,matthew56@example.org,1962-10-30,0191 498 0747,"Studio 98
Parry Vista
South Cliffordhaven
W5 3DD",Male,Lakeside District Hospitals NHS Trust,White,Australia,Dependent,AHP,Occupational Therapist,Critical Care & Anaesthesia,6,52075,2021-11-13,2021-12-11,30.0,0.8,NMC,Fixed Term,On Leave,WT021494,2031-01-12,PM712614,2030-11-19,2027-04-17,2021-12-04
EMP1059,Michael,Lambert,karlmatthews@example.net,2001-07-05,+44(0)28 9018537,"3 Clive Canyon
South Jeffreyside
B0H 2ZR",Female,Southvale Hospitals NHS Trust,White,Australia,British Citizen,Medical,Consultant,Women & Children,CONS,113143,2017-04-27,2017-06-01,20.0,0.53,None,Fixed Term,Inactive,MT096476,2030-08-21,MP056832,2029-08-03,2027-02-15,2017-05-18
EMP1060,Caroline,White,crichardson@example.net,1975-07-21,(0121) 496 0520,"8 Ann Locks
East Francescamouth
W9 9GD",Female,Hillcrest Medical Centres NHS Trust,Mixed,Nigeria,Skilled Worker,AHP,Radiographer,Surgery & Cancer,6,54859,2019-12-22,2020-01-26,15.0,0.4,HCPC,Permanent,Active,LK848368,2030-07-22,XF108120,2029-03-30,2027-09-03,2020-01-12
EMP1061,Clare,Johnson,andrewsdouglas@example.com,1965-10-22,+44808 1570706,"Studio 75K
Graeme Island
Williamschester
LA3X 6QL",Male,Lakeside District Hospitals NHS Trust,White,New Zealand,ILR,Medical,Registrar,Surgery & Cancer,SPR,74513,2020-04-17,2020-05-15,20.0,0.53,NMC,Bank,On Leave,YD821535,2028-06-23,DY743303,2030-07-17,2026-12-02,2020-05-08
EMP1062,Francis,Stone,frostdeborah@example.com,1974-07-13,+44114 496 0219,"Studio 7
Kelly Valley
Christianburgh
W71 7JR",Male,Northshire University Hospitals NHS Trust,Mixed,India,Dependent,Nursing,Ward Manager,Critical Care & Anaesthesia,8A,55589,2025-01-21,2025-02-25,15.0,0.4,NMC,Fixed Term,On Leave,FO867765,2031-03-02,HH634247,2026-11-19,2026-11-18,2025-02-11
EMP1063,Sally,Bailey,kevinhewitt@example.com,1980-02-07,(0117)4960895,"Flat 47C
Charlotte Roads
North Oliverport
ZE2N 1XE",Female,Broadfield Clinical Services NHS Trust,Black,Kenya,Skilled Worker,Nursing,Healthcare Assistant,Emergency & Urgent Care,2,26278,2025-10-13,2025-11-24,20.0,0.53,None,Permanent,Active,IL831655,2031-05-22,DJ222491,2030-10-04,2027-02-23,2025-11-03
EMP1064,Jamie,Whittaker,wbaker@example.org,1991-06-15,+44(0)191 4960433,"8 Preston Wall
New Tracy
SM8X 2QE",Female,Hillcrest Medical Centres NHS Trust,Mixed,Thailand,ILR,AHP,Pharmacist,Emergency & Urgent Care,5,37011,2017-09-05,2017-10-10,37.5,1.0,HCPC,Permanent,Inactive,LR412999,2029-02-20,JU911964,2031-05-14,2026-09-18,2017-09-26
EMP1065,Leah,Atkinson,richardsonross@example.com,2001-12-17,(0118) 4960731,"Studio 3
Cameron Summit
Lake Phillipside
N5 8AF",Male,Eastmoor Teaching Hospitals NHS Trust,Mixed,Ghana,Skilled Worker,Nursing,Senior Staff Nurse,Surgery & Cancer,6,51729,2022-01-01,2022-02-12,37.5,1.0,GMC,Bank,On Leave,SN060455,2028-03-04,EO558702,2028-04-06,2027-03-07,2022-01-22
EMP1066,Beverley,Smith,lesleyhoward@example.org,1966-07-06,+44(0)131 496 0041,"749 Paige Drive
Marcborough
SN6 2RP",Female,Eastfield Psychological Services NHS Trust,Black,Trinidad and Tobago,Dependent,Admin,Administrator,Surgery & Cancer,3,28459,2019-06-01,2019-06-29,30.0,0.8,HCPC,Permanent,Inactive,AB804418,2029-06-13,PH564347,2028-07-28,2026-12-12,2019-06-22
EMP1067,Diana,Khan,kerry12@example.com,2005-06-13,(01632)960297,"Flat 6
Wilson Alley
West Geraldine
B4 9RR",Male,Southgate Community & Mental Health NHS Trust,Asian,China,British Citizen,Nursing,Senior Staff Nurse,Medicine & Acute Care,6,52602,2021-11-25,2021-12-30,18.75,0.5,NMC,Fixed Term,On Leave,DZ615081,2027-03-20,CP727953,2026-10-19,2026-09-18,2021-12-16
EMP1068,Carl,Potts,craig17@example.org,1996-11-14,(0116) 4960875,"280 Holly Green
Abdulberg
DL4P 6AH",Male,Hillcrest Medical Centres NHS Trust,Mixed,South Africa,ILR,Nursing,Charge Nurse,Corporate Services,7,62930,2021-05-10,2021-06-14,20.0,0.53,None,Fixed Term,Suspended,KL541933,2029-05-30,ZP811678,2030-04-28,2026-10-16,2021-05-31
EMP1069,Hayley,Russell,mbarlow@example.net,1978-03-08,0306 9990173,"2 Garry Branch
North Abdul
ST4Y 0XJ",Female,Northshire University Hospitals NHS Trust,Black,Barbados,Skilled Worker,Nursing,Nursery Nurse,Women & Children,2,25251,2020-05-02,2020-06-13,18.75,0.5,GMC,Bank,Active,AU570245,2028-01-08,ET793161,2027-04-12,2026-10-01,2020-05-23
EMP1070,Alexandra,Ellis,amartin@example.net,1987-11-21,(0116) 4960254,"Studio 69A
Francesca Mountains
South Anna
E1 0SY",Female,Riverbank General Hospitals NHS Trust,Mixed,China,Skilled Worker,Admin,Data Analyst,Women & Children,8A,66166,2022-12-09,2023-01-06,37.5,1.0,GMC,Fixed Term,Active,SK568357,2031-07-28,UK372743,2028-06-28,2027-03-30,2022-12-30
EMP1071,Valerie,Richards,elizabeth48@example.com,2002-02-21,+44131 4960706,"650 Bell Bridge
Kingview
B6E 3DG",Female,Westborough Acute Care NHS Trust,Asian,India,Skilled Worker,AHP,Speech Therapist,Surgery & Cancer,6,49930,2018-08-21,2018-09-18,20.0,0.53,NMC,Fixed Term,On Leave,ZK438536,2028-06-18,ZX041561,2027-01-02,2027-09-05,2018-09-11
EMP1072,Kathleen,Wilkins,naylorjulie@example.net,1992-08-18,+4429 2018533,"Studio 7
Sean Mountain
Port Gracetown
HX5P 0GX",Female,Westmere Community Health NHS Trust,Black,Trinidad and Tobago,ILR,Nursing,Healthcare Assistant,Critical Care & Anaesthesia,2,26383,2021-11-23,2021-12-28,20.0,0.53,None,Bank,Suspended,GY212921,2027-05-10,FG356502,2027-01-23,2027-05-03,2021-12-14
EMP1073,Maria,Fuller,bethspencer@example.net,1983-07-28,(0131) 4960875,"123 Clifford Canyon
Williamsland
G0 4YY",Female,Northwood Mental Health NHS Trust,Black,Trinidad and Tobago,Skilled Worker,Nursing,Staff Nurse,Critical Care & Anaesthesia,5,38760,2021-06-28,2021-07-26,15.0,0.4,None,Permanent,On Leave,IK767568,2026-11-17,AC354801,2031-07-03,2026-12-31,2021-07-19
EMP1074,Pamela,Bradley,drichards@example.net,1981-03-02,+441514960081,"824 Garry Parkways
Hilarymouth
HA34 5YR",Female,Oakridge Community Services NHS Trust,Mixed,New Zealand,Skilled Worker,Admin,Medical Secretary,Critical Care & Anaesthesia,4,31802,2019-08-12,2019-09-16,15.0,0.4,None,Permanent,On Leave,AM351334,2030-09-01,CQ222443,2030-03-22,2026-10-03,2019-09-02
EMP1075,Josh,Bailey,farmerlynda@example.com,1990-07-22,+441414960606,"Studio 8
Dean Row
Faulknerberg
CM7B 5GT",Female,Riverside Integrated Care NHS Trust,Black,Ghana,ILR,Medical,SHO,Emergency & Urgent Care,SHO,56057,2025-10-03,2025-10-31,37.5,1.0,GMC,Fixed Term,On Leave,QC217512,2029-10-03,YP915861,2030-02-02,2026-09-28,2025-10-24
EMP1076,Phillip,Wood,staceyhamilton@example.net,1980-06-11,029 2018550,"Studio 28
Quinn Canyon
Smithport
KA6V 5BY",Male,Valleyview Mental Wellness NHS Trust,Black,Nigeria,Skilled Worker,Nursing,Staff Nurse,Medicine & Acute Care,5,37949,2018-07-08,2018-08-12,15.0,0.4,NMC,Permanent,Suspended,SG289257,2030-03-10,WO537233,2031-06-21,2026-12-11,2018-07-29
EMP1077,Dorothy,Rice,junesmith@example.net,1986-01-10,(0116) 4960982,"0 Wright Place
Lake Joelmouth
S0 0FR",Male,Broadfield Clinical Services NHS Trust,White,New Zealand,Dependent,AHP,Radiographer,Corporate Services,6,52539,2024-02-14,2024-03-27,15.0,0.4,NMC,Fixed Term,Active,BK687847,2029-02-12,GB569027,2030-01-23,2027-02-13,2024-03-06
EMP1078,Nigel,Jackson,christian93@example.com,2001-12-09,+441614960187,"5 Scott Center
Nichollsview
M4 9AZ",Female,Northwood Mental Health NHS Trust,White,New Zealand,British Citizen,Nursing,Senior Staff Nurse,Women & Children,6,52798,2018-03-03,2018-04-07,37.5,1.0,GMC,Permanent,Active,JN474775,2026-11-29,BS320357,2030-06-02,2027-04-08,2018-03-24
EMP1079,Lynne,Barnes,joshua66@example.com,1982-01-31,(028) 9018 0972,"Studio 19l
Reid Inlet
East Barbara
OX1A 1UY",Male,Greenhaven Acute & Specialist Care NHS Trust,Black,South Africa,Dependent,Nursing,Ward Manager,Surgery & Cancer,8A,55236,2021-08-18,2021-09-29,18.75,0.5,GMC,Fixed Term,Suspended,JO133951,2029-10-09,JS487338,2031-02-12,2027-05-16,2021-09-08
EMP1080,Kieran,Holden,sbartlett@example.org,1999-04-09,01154960043,"Flat 65T
Michelle Terrace
Marcport
IP5Y 4EL",Female,Westmere Community Health NHS Trust,Asian,Japan,Skilled Worker,Nursing,Charge Nurse,Clinical Support Services,7,53001,2018-07-11,2018-08-08,30.0,0.8,HCPC,Fixed Term,On Leave,LD443321,2027-08-19,ZY832243,2030-07-19,2026-12-25,2018-08-01
EMP1081,Natasha,Dunn,birchhannah@example.org,2002-02-22,0121 4960768,"62 Gill Squares
Clarkville
M5H 4DW",Female,Westmere Community Health NHS Trust,White,New Zealand,ILR,AHP,Pharmacist,Emergency & Urgent Care,5,37471,2021-06-07,2021-07-12,20.0,0.53,None,Permanent,Active,MU866623,2030-01-23,GF611748,2029-09-08,2027-07-11,2021-06-28
EMP1082,Timothy,Douglas,apowell@example.org,2006-07-07,(0141) 496 0774,"8 Richards Plains
Barryport
NE8A 1XD",Female,Valleyview Mental Wellness NHS Trust,Black,Jamaica,ILR,Medical,GP,Corporate Services,GP,92735,2022-05-29,2022-07-10,37.5,1.0,HCPC,Bank,Active,PU725650,2031-03-10,TX047137,2028-08-24,2027-05-16,2022-06-19
EMP1083,Damien,Davies,baustin@example.org,2006-05-20,(0909) 879 0649,"Flat 5
Watts Orchard
Johnsonfurt
CV4X 8HP",Male,Midlands Central Hospitals NHS Trust,White,United States,Dependent,AHP,Pharmacist,Corporate Services,5,41335,2022-08-07,2022-09-18,37.5,1.0,GMC,Permanent,On Leave,RW131957,2028-07-14,WF324974,2030-06-17,2026-12-22,2022-08-28
EMP1084,Toby,Mills,kday@example.net,1996-11-13,+44115 496 0592,"045 Robinson Lake
Lesliehaven
N4B 6TF",Female,Lakeside District Hospitals NHS Trust,Asian,Thailand,ILR,Medical,SHO,Critical Care & Anaesthesia,SHO,46219,2025-12-12,2026-01-23,20.0,0.53,HCPC,Fixed Term,Inactive,HR568393,2030-05-22,AI681608,2028-10-23,2026-11-27,2026-01-02
EMP1085,Dale,Coleman,dorothybell@example.org,1995-02-04,(0115)4960108,"34 Thornton Glen
Dawnchester
IV65 3XP",Female,Bluewater Community & Rehabilitation NHS Trust,Black,Nigeria,British Citizen,AHP,Radiographer,Surgery & Cancer,6,45629,2021-09-14,2021-10-12,15.0,0.4,NMC,Bank,Inactive,GJ228585,2031-07-09,FI100120,2031-01-05,2027-02-15,2021-10-05
EMP1086,Graham,Burke,mburke@example.net,1968-10-20,0113 4960406,"90 Owen Burgs
Kellyburgh
N25 0SN",Male,Southgate Community & Mental Health NHS Trust,Mixed,India,Dependent,AHP,Physiologist,Women & Children,6,50237,2022-09-12,2022-10-24,15.0,0.4,None,Bank,On Leave,FG246799,2028-05-10,RS740345,2028-06-30,2027-05-28,2022-10-03
EMP1087,Barry,Carey,malcolmroberts@example.com,1969-02-11,(029)2018684,"Flat 24
Stephanie Rue
North Jasmine
TW2V 3ZB",Male,Valleyview Mental Wellness NHS Trust,White,New Zealand,British Citizen,Admin,Receptionist,Critical Care & Anaesthesia,3,31469,2025-11-02,2025-12-14,20.0,0.53,None,Bank,Suspended,BY645844,2031-03-27,YK638292,2031-08-26,2027-09-01,2025-11-23
EMP1088,Dean,Walker,janicelewis@example.net,1986-05-13,08081570894,"Flat 01H
Beverley Forks
New Valerie
B4 8GA",Female,Lakeside District Hospitals NHS Trust,Asian,India,British Citizen,Admin,Medical Secretary,Critical Care & Anaesthesia,4,34885,2021-02-21,2021-03-21,30.0,0.8,GMC,Permanent,On Leave,ZN141099,2028-12-31,RZ525362,2028-10-02,2027-04-12,2021-03-14
EMP1089,Natalie,Holmes,stanley87@example.net,1997-07-25,+44(0)1614960975,"Flat 82
Guy Corner
Holmesshire
TN31 4RE",Male,Northwood Mental Health NHS Trust,Asian,India,British Citizen,Admin,Administrator,Corporate Services,3,27242,2026-01-08,2026-02-12,30.0,0.8,GMC,Permanent,Inactive,AG642315,2028-10-17,CY618440,2027-08-30,2026-10-09,2026-01-29
EMP1090,Katherine,Goodwin,sarahduffy@example.net,2006-07-02,+44161 4960364,"Flat 7
Gilbert Grove
Lake Carlymouth
E1G 5SU",Female,Southgate Community & Mental Health NHS Trust,Black,South Africa,Skilled Worker,AHP,Pharmacist,Clinical Support Services,5,39611,2020-09-29,2020-11-10,15.0,0.4,NMC,Bank,On Leave,HS858230,2030-11-25,VS001556,2026-09-17,2026-12-31,2020-10-20
EMP1091,Bruce,White,danielleconway@example.com,2002-09-03,0306 999 0012,"345 Davies Place
Hussainhaven
E6F 2UU",Male,Eastmoor Teaching Hospitals NHS Trust,Asian,China,Skilled Worker,Medical,SHO,Medicine & Acute Care,SHO,50868,2019-03-08,2019-04-19,18.75,0.5,NMC,Bank,Suspended,DP687708,2030-04-26,SC066232,2028-05-07,2026-11-13,2019-03-29
EMP1092,Graham,Smith,johnsonjoe@example.net,1969-04-30,+441632 960 423,"77 Carter Mills
Dennisside
NG36 1HZ",Female,Bluewater Community & Rehabilitation NHS Trust,Mixed,United Kingdom,ILR,AHP,Occupational Therapist,Emergency & Urgent Care,6,45037,2026-07-30,2026-09-03,20.0,0.53,GMC,Bank,Active,JA731021,2028-07-23,ZK028481,2028-04-12,2027-03-30,2026-08-20
EMP1093,Kim,Long,jjohn@example.com,1967-12-21,+441184960510,"6 Palmer Alley
Lake Harriet
WC3 4LP",Female,Northwood Mental Health NHS Trust,Mixed,South Africa,ILR,Medical,SHO,Surgery & Cancer,SHO,53943,2025-08-19,2025-09-23,30.0,0.8,NMC,Bank,Inactive,TC990100,2029-05-11,WU560341,2031-08-15,2027-09-05,2025-09-09
EMP1094,Scott,Evans,powercarol@example.com,1977-01-22,+44289018625,"Flat 21
Harrison Squares
Charlieburgh
E7C 3XT",Female,Greenhaven Acute & Specialist Care NHS Trust,Mixed,Jamaica,Skilled Worker,Admin,Medical Secretary,Women & Children,4,37283,2017-03-24,2017-05-05,15.0,0.4,HCPC,Bank,Inactive,KD908665,2026-09-16,EC915632,2028-12-25,2026-09-19,2017-04-14
EMP1095,Gemma,Howard,shawkins@example.org,1974-03-08,(0306)9990668,"8 Abigail Knolls
Tracymouth
ME5 8GN",Female,Eastmoor Teaching Hospitals NHS Trust,Asian,Japan,Skilled Worker,AHP,Physiologist,Surgery & Cancer,6,52938,2024-09-18,2024-10-30,15.0,0.4,NMC,Fixed Term,On Leave,IS472960,2029-07-15,XV432436,2029-11-25,2026-11-20,2024-10-09
EMP1096,Eileen,Clark,damien88@example.com,1986-12-18,(0191)4960996,"34 Graham Glen
Edwardsshire
RM2 5JZ",Female,Eastfield Psychological Services NHS Trust,Mixed,Thailand,ILR,Nursing,Charge Nurse,Corporate Services,7,59722,2021-09-25,2021-11-06,15.0,0.4,GMC,Permanent,Active,XW643278,2030-11-24,LI546343,2027-07-15,2026-10-31,2021-10-16
EMP1097,Harriet,Nelson,lynnsims@example.net,1981-10-18,(0117) 496 0906,"Studio 88n
Webb Prairie
New Adamborough
EH2 5HP",Female,Horizon Integrated Health Partnership NHS Trust,White,Canada,ILR,Admin,Administrator,Women & Children,3,27095,2017-08-27,2017-09-24,20.0,0.53,NMC,Bank,Active,UK683176,2031-06-30,ML129732,2026-12-13,2026-12-08,2017-09-17
EMP1098,Sylvia,Evans,ryanpatricia@example.com,1960-10-23,+44(0)121 4960232,"2 Abbie Plains
Chloeshire
BN0 8BQ",Male,Horizon Integrated Health Partnership NHS Trust,White,Australia,Skilled Worker,AHP,Speech Therapist,Critical Care & Anaesthesia,6,54036,2019-02-07,2019-03-07,15.0,0.4,NMC,Permanent,Inactive,YX808957,2031-04-23,QX795610,2026-11-11,2027-09-08,2019-02-28
EMP1099,Cheryl,McDonald,kenneth04@example.com,1976-09-22,09098790044,"Flat 35
Howarth Bypass
Fordchester
S18 5PG",Male,Riverside Integrated Care NHS Trust,Mixed,Kenya,ILR,AHP,Speech Therapist,Women & Children,6,49407,2022-09-13,2022-10-25,20.0,0.53,NMC,Fixed Term,Suspended,QI215106,2030-08-12,AK770428,2031-02-20,2026-09-20,2022-10-04
EMP1100,Irene,Day,declan25@example.org,2006-12-02,(0141) 4960299,"Studio 14
Taylor Glens
South Kathryntown
B6J 5NS",Male,Southgate Community & Mental Health NHS Trust,White,United Kingdom,ILR,Nursing,Staff Nurse,Corporate Services,5,43255,2023-10-11,2023-11-15,30.0,0.8,GMC,Bank,Active,UA151534,2031-08-28,XL052945,2031-02-20,2026-12-20,2023-11-01
EMP1101,Shaun,Jones,ian00@example.net,2002-06-24,01214960185,"87 Wilson Coves
West Dawnborough
HS8 4TQ",Female,Eastfield Psychological Services NHS Trust,White,Canada,ILR,Medical,FY1/FY2,Women & Children,FY1,37250,2022-08-07,2022-09-11,30.0,0.8,None,Permanent,Suspended,SD284091,2028-12-06,QH802344,2031-04-28,2027-02-12,2022-08-28
EMP1102,Hazel,Hughes,ericallen@example.com,1984-02-14,+44116 496 0460,"77 Barbara Trail
Terenceton
WF5 1RG",Male,Riverbank General Hospitals NHS Trust,Asian,China,ILR,Nursing,Senior Staff Nurse,Clinical Support Services,6,52764,2022-04-21,2022-05-19,18.75,0.5,HCPC,Bank,Suspended,MS346247,2029-03-17,JM222427,2028-04-17,2027-03-07,2022-05-12
EMP1103,Ashley,White,danielle27@example.org,2005-09-25,+443069990896,"Flat 01u
Eleanor Extensions
New Gregory
OX83 6LS",Male,Northwood Mental Health NHS Trust,White,United Kingdom,British Citizen,Nursing,Healthcare Assistant,Critical Care & Anaesthesia,2,24488,2024-03-30,2024-05-04,37.5,1.0,None,Fixed Term,Inactive,BC850096,2030-08-21,PK676282,2030-10-01,2027-02-27,2024-04-20
EMP1104,Kayleigh,Cooper,mohamed20@example.com,1982-08-09,(028)9018246,"Flat 24z
Richard Loop
Perkinsburgh
B4G 6EW",Female,Greenhaven Acute & Specialist Care NHS Trust,Black,Kenya,Skilled Worker,Nursing,Staff Nurse,Corporate Services,5,43888,2018-12-30,2019-01-27,18.75,0.5,NMC,Bank,Suspended,JQ724733,2026-12-30,FJ941299,2031-05-20,2026-10-02,2019-01-20
EMP1105,Joseph,Bailey,georgiajackson@example.net,1964-01-03,0131 496 0295,"2 Rowe Crescent
Port Paulafort
BR3Y 1JT",Male,Greenhaven Acute & Specialist Care NHS Trust,Mixed,India,ILR,AHP,Radiographer,Surgery & Cancer,6,45918,2024-04-24,2024-05-29,30.0,0.8,HCPC,Bank,Inactive,KW878060,2028-01-21,FJ562900,2028-02-19,2027-05-07,2024-05-15
EMP1106,Samuel,Morgan,joneschristopher@example.net,1970-08-21,+44(0)1632 960872,"Studio 51i
Ryan Neck
Marieland
G4 6JN",Male,Valleyview Mental Wellness NHS Trust,Asian,China,Dependent,Admin,Data Analyst,Clinical Support Services,8A,55947,2024-06-26,2024-08-07,30.0,0.8,NMC,Fixed Term,Inactive,GD850219,2029-03-19,FZ444522,2028-09-05,2027-04-22,2024-07-17
EMP1107,Gillian,Atkinson,richard52@example.com,2008-07-24,(0131) 4960542,"Flat 96
Thomas Green
Lake Stevenside
S2 0LG",Male,Southgate Community & Mental Health NHS Trust,Black,Nigeria,Dependent,AHP,Occupational Therapist,Emergency & Urgent Care,6,52449,2025-08-06,2025-09-10,30.0,0.8,NMC,Bank,Suspended,KC170991,2030-05-03,BU525712,2028-01-03,2027-07-26,2025-08-27
EMP1108,Helen,Dennis,antonyfrost@example.net,2004-01-12,029 2018 0083,"383 Lesley Court
Whitechester
L3W 1FX",Male,Meadowbrook Community Health NHS Trust,Asian,Thailand,British Citizen,Medical,FY1/FY2,Clinical Support Services,FY1,36102,2017-02-11,2017-03-18,18.75,0.5,HCPC,Fixed Term,On Leave,JM523259,2027-12-30,TG864476,2027-05-30,2027-05-09,2017-03-04
EMP1109,Damien,Owen,ahopkins@example.org,1968-08-07,(020) 7496 0854,"432 Gillian Road
Lake Gailfort
B8 2QD",Male,Northwood Mental Health NHS Trust,Black,Trinidad and Tobago,Skilled Worker,Nursing,Senior Staff Nurse,Clinical Support Services,6,47228,2018-08-26,2018-09-30,30.0,0.8,HCPC,Permanent,Active,WZ044347,2030-12-03,DZ413967,2031-07-12,2027-03-31,2018-09-16
EMP1110,Lee,Marsh,colin81@example.com,1982-07-24,+4429 2018 0629,"80 Perkins Camp
Iainchester
OX60 7SG",Female,Eastmoor Teaching Hospitals NHS Trust,Asian,Thailand,Dependent,Nursing,Healthcare Assistant,Medicine & Acute Care,2,24436,2025-12-06,2026-01-17,20.0,0.53,HCPC,Permanent,Suspended,RZ832739,2030-05-28,YS044045,2030-04-30,2027-06-25,2025-12-27
EMP1111,Naomi,Taylor,maurice98@example.net,1968-04-12,(029)2018021,"521 Charlene Burgs
Wilsonburgh
E1 4HQ",Male,Northshire University Hospitals NHS Trust,White,United States,Dependent,Admin,Receptionist,Surgery & Cancer,3,28052,2018-01-25,2018-02-22,20.0,0.53,None,Bank,On Leave,EY996225,2029-04-26,WO119049,2026-12-04,2026-11-19,2018-02-15
EMP1112,Danielle,Saunders,georgewatson@example.net,1980-12-04,(028)9018303,"Flat 3
Christine Mills
Ahmedtown
TF02 5YE",Female,Greenhaven Acute & Specialist Care NHS Trust,Mixed,India,British Citizen,Admin,Receptionist,Emergency & Urgent Care,3,31781,2021-11-14,2021-12-26,18.75,0.5,GMC,Bank,Suspended,XX502057,2027-03-07,AN088629,2027-01-19,2027-05-27,2021-12-05
EMP1113,Adrian,Watkins,fergusonbrian@example.org,1971-05-21,(0808) 1570444,"Flat 16Q
Amelia Grove
Hurstmouth
LA8 7SD",Male,Eastmoor Teaching Hospitals NHS Trust,Black,South Africa,British Citizen,Nursing,Ward Manager,Medicine & Acute Care,8A,59062,2022-04-03,2022-05-15,30.0,0.8,None,Fixed Term,Inactive,GV257588,2031-06-30,JM298852,2027-07-17,2027-07-14,2022-04-24
EMP1114,Allan,Miller,csutton@example.net,1970-12-24,+44808 157 0117,"Flat 43
Tony Viaduct
Declantown
PR2 2RS",Male,Meadowbrook Community Health NHS Trust,Black,Jamaica,Skilled Worker,AHP,Occupational Therapist,Corporate Services,6,54277,2020-04-24,2020-05-22,18.75,0.5,NMC,Bank,On Leave,CS632212,2026-10-17,MF768711,2029-09-20,2026-11-03,2020-05-15
EMP1115,Grace,Morris,jdavies@example.org,1979-12-12,+44(0)1632960662,"958 George Forks
South Josephmouth
W57 3FN",Female,Riverside Integrated Care NHS Trust,Asian,Thailand,Dependent,Nursing,Senior Staff Nurse,Corporate Services,6,54718,2022-09-27,2022-10-25,37.5,1.0,GMC,Bank,Inactive,WQ137856,2031-02-01,GE177630,2030-02-18,2026-10-01,2022-10-18
EMP1116,Pamela,Barnes,gillian49@example.org,1973-09-20,+443069990422,"71 Wayne Gardens
Gemmashire
AB0 4ZR",Male,Southgate Community & Mental Health NHS Trust,Black,South Africa,British Citizen,Nursing,Ward Manager,Emergency & Urgent Care,8A,59121,2021-10-05,2021-11-16,20.0,0.53,HCPC,Fixed Term,Suspended,XV218273,2031-03-14,HP763085,2028-02-11,2027-07-25,2021-10-26
EMP1117,Joan,Swift,martinstuart@example.com,1976-06-26,+441154960038,"Studio 36
Hodgson Landing
Lake Antonyville
LS80 3GQ",Male,Southgate Community & Mental Health NHS Trust,Mixed,China,Dependent,AHP,Pharmacist,Surgery & Cancer,5,43843,2025-04-05,2025-05-03,15.0,0.4,NMC,Fixed Term,On Leave,KP758554,2029-11-05,GO515463,2029-03-11,2027-02-19,2025-04-26
EMP1118,Maureen,Williams,katy29@example.org,1992-07-10,+441314960669,"641 Hope Village
Singhborough
E6 0TN",Male,Valleyview Mental Wellness NHS Trust,Asian,China,British Citizen,Admin,Medical Secretary,Critical Care & Anaesthesia,4,34386,2016-12-07,2017-01-11,15.0,0.4,NMC,Fixed Term,Active,LQ387632,2028-09-10,NR155977,2030-04-05,2026-10-21,2016-12-28
EMP1119,Simon,Willis,holly93@example.net,1977-05-06,+44(0)121 496 0301,"Flat 9
Khan Inlet
Wardport
PO43 5EX",Male,Bluewater Community & Rehabilitation NHS Trust,Black,Nigeria,Skilled Worker,AHP,Occupational Therapist,Medicine & Acute Care,6,51908,2023-03-15,2023-04-26,30.0,0.8,GMC,Bank,On Leave,ZZ719888,2029-01-08,PZ879947,2030-12-04,2026-12-05,2023-04-05
