booking reference,shift_date,start,end,trust,staff group,ward,division,request grade,booked grade,payband,day rate,night rate,staff_id,requester,request_reason,booked date
BR-00009375-20260913_210743,2027-01-14,08:45:00,20:45:00,Broadfield Clinical Services NHS Trust,AHP,Obstetrics,Women & Children,Pharmacist,Physiologist,6,22.56,28.21,EMP0237-20260913_210743,Dominic Lewis,Annual Leave Cover,2026-06-08
BR-00009376-20260913_210743,2026-03-13,16:00:00,17:00:00,Southvale Hospitals NHS Trust,Medical,Gastroenterology,Medicine & Acute Care,GP,GP,GP,46.15,61.54,EMP0067-20260913_210743,Naomi Robinson,Additional Patient Safety Cover,2026-01-23
BR-00009377-20260913_210743,2027-02-22,20:00:00,07:00:00,Eastfield Psychological Services NHS Trust,Medical,Facilities Management,Corporate Services,FY1/FY2,GP,GP,46.15,61.54,EMP0168-20260913_210743,Miss Sylvia Griffiths,Emergency Cover,2025-06-10
BR-00009378-20260913_210743,2026-12-31,18:00:00,19:00:00,Meadowbrook Community Health NHS Trust,AHP,Urgent Care,Emergency & Urgent Care,Pharmacist,Occupational Therapist,6,22.56,28.21,EMP0906-20260913_210743,Tom Smith,Study Leave Cover,2026-03-22
BR-00009379-20260913_210743,2026-09-19,11:30:00,12:30:00,Eastfield Psychological Services NHS Trust,Admin,Communications,Corporate Services,Administrator,Medical Secretary,4,15.38,19.49,EMP0018-20260913_210743,Martin Bishop,Operational Requirement,2024-11-03
BR-00009380-20260913_210743,2026-10-11,16:30:00,23:30:00,Westborough Acute Care NHS Trust,Medical,Gynaecology,Women & Children,SHO,Registrar,SPR,33.33,43.59,EMP1023-20260913_210743,Katherine Hargreaves,Operational Requirement,2026-04-20
BR-00009381-20260913_210743,2027-01-15,13:15:00,01:15:00,Westborough Acute Care NHS Trust,AHP,ENT Surgery,Surgery & Cancer,Speech Therapist,Occupational Therapist,6,22.56,28.21,EMP0411-20260913_210743,Alexandra Mills,Planned Leave Cover,2026-03-03
BR-00009382-20260913_210743,2026-05-21,16:30:00,04:30:00,Northshire University Hospitals NHS Trust,Medical,Facilities Management,Corporate Services,SHO,FY1/FY2,FY1,18.46,21.54,EMP0731-20260913_210743,Carly Johnson,Planned Leave Cover,2024-12-09
BR-00009383-20260913_210743,2027-03-16,01:30:00,13:30:00,Oakridge Community Services NHS Trust,AHP,Facilities Management,Corporate Services,Speech Therapist,Radiographer,6,22.56,28.21,EMP0049-20260913_210743,Andrea Murphy,Maternity Leave Cover,2025-06-04
BR-00009384-20260913_210743,2026-02-22,07:15:00,18:15:00,Midlands Central Hospitals NHS Trust,AHP,Anaesthesia,Critical Care & Anaesthesia,Pharmacist,Occupational Therapist,6,22.56,28.21,EMP0256-20260913_210743,Miss Amber Thomas,Maternity Leave Cover,2025-11-05
BR-00009385-20260913_210743,2026-09-10,16:45:00,02:45:00,Oakridge Community Services NHS Trust,Admin,Facilities Management,Corporate Services,Medical Secretary,Administrator,3,13.33,16.41,EMP0047-20260913_210743,Patrick Iqbal,Increased Patient Demand,2025-01-14
BR-00009386-20260913_210743,2027-06-11,02:00:00,14:00:00,Greenhaven Acute & Specialist Care NHS Trust,Medical,Radiology,Clinical Support Services,GP,SHO,SHO,23.08,30.77,EMP0606-20260913_210743,Lisa Watts,Increased Patient Demand,2025-08-27
BR-00009387-20260913_210743,2026-06-22,00:45:00,11:45:00,Lakeside District Hospitals NHS Trust,Admin,Intensive Care Unit,Critical Care & Anaesthesia,Administrator,Data Analyst,8A,28.21,35.9,EMP0649-20260913_210743,William Barber,Staff Redeployment,2024-12-01
BR-00009388-20260913_210743,2027-08-13,10:45:00,13:45:00,Riverside Integrated Care NHS Trust,Medical,ENT Surgery,Surgery & Cancer,GP,Consultant,CONS,48.72,71.79,EMP0513-20260913_210743,Dr Joe Taylor,Staff Redeployment,2025-12-06
BR-00009389-20260913_210743,2025-11-30,10:45:00,19:45:00,Oakridge Community Services NHS Trust,AHP,Anaesthesia,Critical Care & Anaesthesia,Speech Therapist,Physiologist,6,22.56,28.21,EMP0475-20260913_210743,Mrs Katie Burgess,Night Shift Cover,2024-09-16
BR-00009390-20260913_210743,2026-10-25,18:30:00,21:30:00,Riverbank General Hospitals NHS Trust,Medical,Intensive Care Unit,Critical Care & Anaesthesia,Consultant,Consultant,CONS,48.72,71.79,EMP0879-20260913_210743,Donna Green,Weekend Cover,2025-10-23
BR-00009391-20260913_210743,2025-10-07,19:30:00,03:30:00,Horizon Integrated Health Partnership NHS Trust,AHP,Paediatrics,Women & Children,Physiologist,Radiographer,6,22.56,28.21,EMP0761-20260913_210743,Marian Turner,Training Cover,2024-11-14
BR-00009392-20260913_210743,2027-06-23,08:00:00,17:00:00,Eastfield Psychological Services NHS Trust,AHP,Endocrinology,Medicine & Acute Care,Speech Therapist,Physiotherapist,6,22.56,28.21,EMP0759-20260913_210743,Matthew Thompson,Increased Patient Demand,2026-08-31
BR-00009393-20260913_210743,2027-05-06,22:30:00,06:30:00,Westborough Acute Care NHS Trust,Nursing,Neurosurgery,Surgery & Cancer,Staff Nurse,Ward Manager,8A,28.21,35.9,EMP0294-20260913_210743,Christopher Clark,Maternity Leave Cover,2024-10-25
BR-00009394-20260913_210743,2026-07-27,23:15:00,03:15:00,Northshire University Hospitals NHS Trust,Admin,Orthopaedics,Surgery & Cancer,Data Analyst,Receptionist,3,13.33,16.41,EMP0946-20260913_210743,Jonathan Fraser-Thornton,Bank Holiday Cover,2026-07-31
BR-00009395-20260913_210743,2026-08-02,13:15:00,18:15:00,Northshire University Hospitals NHS Trust,Admin,Physiotherapy,Clinical Support Services,Administrator,Receptionist,3,13.33,16.41,EMP0566-20260913_210743,Mr Iain Hardy,Bank Holiday Cover,2025-11-25
BR-00009396-20260913_210743,2027-04-20,06:45:00,14:45:00,Eastfield Psychological Services NHS Trust,Medical,Minor Injuries Unit,Emergency & Urgent Care,Registrar,FY1/FY2,FY1,18.46,21.54,EMP0852-20260913_210743,Dr Henry Thomas,Training Cover,2025-05-16
BR-00009397-20260913_210743,2027-06-28,04:15:00,09:15:00,Eastmoor Teaching Hospitals NHS Trust,Nursing,Ambulance Services,Emergency & Urgent Care,Healthcare Assistant,Nursery Nurse,2,12.31,14.36,EMP0451-20260913_210743,Kieran Goodwin,Weekend Cover,2025-02-16
BR-00009398-20260913_210743,2027-06-02,08:00:00,19:00:00,Broadfield Clinical Services NHS Trust,AHP,Anaesthesia,Critical Care & Anaesthesia,Occupational Therapist,Physiologist,6,22.56,28.21,EMP0997-20260913_210743,Tony Ryan,Sickness Cover,2025-08-30
BR-00009399-20260913_210743,2026-09-15,17:45:00,19:45:00,Broadfield Clinical Services NHS Trust,Nursing,Nephrology,Medicine & Acute Care,Staff Nurse,Nursery Nurse,2,12.31,14.36,EMP1017-20260913_210743,Dennis Chapman,Bank Holiday Cover,2025-09-04
BR-00009400-20260913_210743,2026-09-27,05:45:00,08:45:00,Northshire University Hospitals NHS Trust,Medical,Pain Management,Critical Care & Anaesthesia,FY1/FY2,Registrar,SPR,33.33,43.59,EMP0377-20260913_210743,Dr Caroline Riley,Specialist Skills Required,2025-04-08
BR-00009401-20260913_210743,2025-11-23,07:00:00,16:00:00,Westborough Acute Care NHS Trust,Medical,Postnatal Care,Women & Children,Consultant,GP,GP,46.15,61.54,EMP0902-20260913_210743,Thomas Patterson,Bank Holiday Cover,2025-02-27
BR-00009402-20260913_210743,2025-11-08,22:15:00,06:15:00,Bluewater Community & Rehabilitation NHS Trust,AHP,Emergency Department,Emergency & Urgent Care,Radiographer,Radiographer,6,22.56,28.21,EMP0081-20260913_210743,Sheila Armstrong,Bank Holiday Cover,2026-06-26
BR-00009403-20260913_210743,2026-09-16,15:15:00,02:15:00,Meadowbrook Community Health NHS Trust,AHP,ENT Surgery,Surgery & Cancer,Pharmacist,Radiographer,6,22.56,28.21,EMP0020-20260913_210743,Brett Hudson-Parkin,Unexpected Absence,2025-02-14
BR-00009404-20260913_210743,2027-08-21,17:15:00,01:15:00,Southgate Community & Mental Health NHS Trust,AHP,Orthopaedics,Surgery & Cancer,Occupational Therapist,Physiologist,6,22.56,28.21,EMP1061-20260913_210743,Graeme Coleman,Study Leave Cover,2025-07-05
BR-00009405-20260913_210743,2026-07-20,16:15:00,00:15:00,Southvale Hospitals NHS Trust,Nursing,Emergency Department,Emergency & Urgent Care,Senior Staff Nurse,Healthcare Assistant,2,12.31,14.36,EMP0864-20260913_210743,Miss Leanne Clark,New Service Requirement,2025-08-01
BR-00009406-20260913_210743,2027-07-28,21:15:00,00:15:00,Southgate Community & Mental Health NHS Trust,Nursing,Anaesthesia,Critical Care & Anaesthesia,Healthcare Assistant,Ward Manager,8A,28.21,35.9,EMP0517-20260913_210743,Connor Francis-Pugh,Sickness Cover,2025-10-14
BR-00009407-20260913_210743,2027-01-31,04:45:00,10:45:00,Broadfield Clinical Services NHS Trust,Nursing,Postnatal Care,Women & Children,Healthcare Assistant,Charge Nurse,7,26.67,33.33,EMP0877-20260913_210743,Barbara Harris,Training Cover,2025-06-12
BR-00009408-20260913_210743,2026-10-14,06:30:00,13:30:00,Lakeside District Hospitals NHS Trust,Nursing,Pain Management,Critical Care & Anaesthesia,Nursery Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0412-20260913_210743,Stuart Hayward,Increased Patient Demand,2025-09-17
BR-00009409-20260913_210743,2026-01-06,16:15:00,01:15:00,Eastfield Psychological Services NHS Trust,AHP,Pain Management,Critical Care & Anaesthesia,Radiographer,Pharmacist,5,18.97,23.08,EMP0781-20260913_210743,Terry Taylor,Emergency Cover,2026-02-18
BR-00009410-20260913_210743,2027-08-18,21:00:00,06:00:00,Eastmoor Teaching Hospitals NHS Trust,AHP,Radiology,Clinical Support Services,Speech Therapist,Speech Therapist,6,22.56,28.21,EMP1023-20260913_210743,Josh Gibbons,Operational Requirement,2025-09-16
BR-00009411-20260913_210743,2026-02-16,12:00:00,15:00:00,Eastmoor Teaching Hospitals NHS Trust,Medical,Emergency Department,Emergency & Urgent Care,Registrar,Consultant,CONS,48.72,71.79,EMP0661-20260913_210743,Derek Day-Turner,Sickness Cover,2026-06-03
BR-00009412-20260913_210743,2027-05-28,17:00:00,03:00:00,Meadowbrook Community Health NHS Trust,AHP,Occupational Therapy,Clinical Support Services,Speech Therapist,Physiologist,6,22.56,28.21,EMP0285-20260913_210743,Mrs Elaine O'Connor,Sickness Cover,2024-10-21
BR-00009413-20260913_210743,2026-10-20,19:00:00,07:00:00,Southvale Hospitals NHS Trust,Medical,Geriatrics,Medicine & Acute Care,Consultant,SHO,SHO,23.08,30.77,EMP0910-20260913_210743,Ms Tina Taylor,Increased Patient Demand,2025-08-28
BR-00009414-20260913_210743,2026-06-21,21:00:00,00:00:00,Westborough Acute Care NHS Trust,AHP,Neurosurgery,Surgery & Cancer,Occupational Therapist,Occupational Therapist,6,22.56,28.21,EMP1162-20260913_210743,Malcolm Harris,Additional Patient Safety Cover,2025-05-21
BR-00009415-20260913_210743,2027-06-18,09:45:00,11:45:00,Eastfield Psychological Services NHS Trust,Nursing,Postnatal Care,Women & Children,Ward Manager,Staff Nurse,5,18.97,23.08,EMP0261-20260913_210743,Kelly Lee,Planned Leave Cover,2025-05-21
BR-00009416-20260913_210743,2027-03-05,14:30:00,01:30:00,Southgate Community & Mental Health NHS Trust,AHP,Human Resources,Corporate Services,Pharmacist,Physiologist,6,22.56,28.21,EMP0987-20260913_210743,Jason Taylor,Weekend Cover,2024-10-07
BR-00009417-20260913_210743,2026-04-28,15:15:00,21:15:00,Lakeside District Hospitals NHS Trust,Medical,Physiotherapy,Clinical Support Services,SHO,FY1/FY2,FY1,18.46,21.54,EMP0526-20260913_210743,Bethany Foster,Study Leave Cover,2025-03-08
BR-00009418-20260913_210743,2027-05-23,18:15:00,03:15:00,Greenhaven Acute & Specialist Care NHS Trust,Medical,Pathology,Clinical Support Services,Registrar,Registrar,SPR,33.33,43.59,EMP0228-20260913_210743,Adrian Johnson,Training Cover,2024-09-19
BR-00009419-20260913_210743,2026-02-16,12:15:00,17:15:00,Riverside Integrated Care NHS Trust,Admin,Physiotherapy,Clinical Support Services,Medical Secretary,Medical Secretary,4,15.38,19.49,EMP0386-20260913_210743,Catherine Stephenson,Staff Redeployment,2026-02-04
BR-00009420-20260913_210743,2026-03-22,17:15:00,20:15:00,Midlands Central Hospitals NHS Trust,Nursing,Gastroenterology,Medicine & Acute Care,Ward Manager,Ward Manager,8A,28.21,35.9,EMP1058-20260913_210743,Clifford Simpson,Weekend Cover,2025-12-01
BR-00009421-20260913_210743,2026-10-24,01:15:00,05:15:00,Meadowbrook Community Health NHS Trust,Admin,Communications,Corporate Services,Receptionist,Administrator,3,13.33,16.41,EMP1163-20260913_210743,Sally Dickinson-Hussain,Staff Redeployment,2025-06-13
BR-00009422-20260913_210743,2027-09-09,19:15:00,02:15:00,Horizon Integrated Health Partnership NHS Trust,Medical,Urgent Care,Emergency & Urgent Care,Registrar,Consultant,CONS,48.72,71.79,EMP0513-20260913_210743,Amanda Boyle-West,High Acuity Patients,2026-03-06
BR-00009423-20260913_210743,2026-07-06,14:30:00,00:30:00,Southgate Community & Mental Health NHS Trust,Nursing,IT Support,Corporate Services,Ward Manager,Staff Nurse,5,18.97,23.08,EMP0788-20260913_210743,Danielle Webb,Ward Capacity Increase,2024-10-19
BR-00009424-20260913_210743,2027-01-04,01:00:00,09:00:00,Midlands Central Hospitals NHS Trust,AHP,Pharmacy,Clinical Support Services,Speech Therapist,Speech Therapist,6,22.56,28.21,EMP0483-20260913_210743,Jenna Benson-O'Donnell,Increased Patient Demand,2026-06-21
BR-00009425-20260913_210743,2027-03-10,13:45:00,23:45:00,Northwood Mental Health NHS Trust,AHP,Intensive Care Unit,Critical Care & Anaesthesia,Physiotherapist,Physiotherapist,6,22.56,28.21,EMP0325-20260913_210743,Rebecca Thomas,Operational Requirement,2025-12-05
BR-00009426-20260913_210743,2027-03-15,23:15:00,02:15:00,Valleyview Mental Wellness NHS Trust,Nursing,Nephrology,Medicine & Acute Care,Staff Nurse,Healthcare Assistant,2,12.31,14.36,EMP0346-20260913_210743,Dr Scott Gregory,Training Cover,2025-03-03
BR-00009427-20260913_210743,2026-02-03,06:30:00,11:30:00,Southvale Hospitals NHS Trust,AHP,Finance,Corporate Services,Pharmacist,Pharmacist,5,18.97,23.08,EMP0285-20260913_210743,Jasmine Graham,Study Leave Cover,2025-04-30
BR-00009428-20260913_210743,2025-12-12,01:30:00,13:30:00,Greenhaven Acute & Specialist Care NHS Trust,Nursing,Haematology,Medicine & Acute Care,Staff Nurse,Healthcare Assistant,2,12.31,14.36,EMP0710-20260913_210743,Patricia Lowe,Training Cover,2026-04-30
BR-00009429-20260913_210743,2026-10-18,12:00:00,15:00:00,Valleyview Mental Wellness NHS Trust,Medical,ENT Surgery,Surgery & Cancer,SHO,FY1/FY2,FY1,18.46,21.54,EMP0527-20260913_210743,Dr Victor Watts,Ward Capacity Increase,2025-09-24
BR-00009430-20260913_210743,2026-07-29,08:45:00,11:45:00,Bluewater Community & Rehabilitation NHS Trust,AHP,Minor Injuries Unit,Emergency & Urgent Care,Radiographer,Occupational Therapist,6,22.56,28.21,EMP0282-20260913_210743,Karen Humphreys,Staff Shortage,2026-04-17
BR-00009431-20260913_210743,2025-10-02,10:30:00,22:30:00,Riverside Integrated Care NHS Trust,Nursing,Obstetrics,Women & Children,Healthcare Assistant,Staff Nurse,5,18.97,23.08,EMP0998-20260913_210743,Yvonne Fletcher-Jenkins,New Service Requirement,2025-02-02
BR-00009432-20260913_210743,2027-01-26,15:00:00,23:00:00,Westmere Community Health NHS Trust,Admin,Pain Management,Critical Care & Anaesthesia,Medical Secretary,Administrator,3,13.33,16.41,EMP0802-20260913_210743,Samantha Gray,Specialist Skills Required,2026-01-12
BR-00009433-20260913_210743,2025-12-22,16:30:00,17:30:00,Westmere Community Health NHS Trust,Nursing,Neurosurgery,Surgery & Cancer,Ward Manager,Nursery Nurse,2,12.31,14.36,EMP0109-20260913_210743,Tom Roberts,High Acuity Patients,2026-03-15
BR-00009434-20260913_210743,2025-10-07,09:30:00,14:30:00,Lakeside District Hospitals NHS Trust,Nursing,Finance,Corporate Services,Charge Nurse,Senior Staff Nurse,6,22.56,28.21,EMP1080-20260913_210743,Dawn Smith-Schofield,High Acuity Patients,2025-11-08
BR-00009435-20260913_210743,2027-03-22,01:45:00,04:45:00,Northshire University Hospitals NHS Trust,Nursing,Neurology,Medicine & Acute Care,Nursery Nurse,Charge Nurse,7,26.67,33.33,EMP0001-20260913_210743,Stephanie Cooper,Emergency Cover,2026-06-11
BR-00009436-20260913_210743,2026-05-07,17:15:00,01:15:00,Greenhaven Acute & Specialist Care NHS Trust,Admin,Orthopaedics,Surgery & Cancer,Receptionist,Administrator,3,13.33,16.41,EMP0362-20260913_210743,Trevor Smith,Increased Patient Demand,2025-11-02
BR-00009437-20260913_210743,2026-11-29,17:45:00,04:45:00,Horizon Integrated Health Partnership NHS Trust,Admin,Obstetrics,Women & Children,Administrator,Medical Secretary,4,15.38,19.49,EMP0744-20260913_210743,Anne Swift,Specialist Skills Required,2026-01-03
BR-00009438-20260913_210743,2026-02-24,15:00:00,03:00:00,Horizon Integrated Health Partnership NHS Trust,Admin,Physiotherapy,Clinical Support Services,Medical Secretary,Receptionist,3,13.33,16.41,EMP1155-20260913_210743,Miss Lynne Brooks,Unexpected Absence,2026-04-02
BR-00009439-20260913_210743,2027-02-19,08:00:00,11:00:00,Eastfield Psychological Services NHS Trust,AHP,Emergency Department,Emergency & Urgent Care,Radiographer,Physiologist,6,22.56,28.21,EMP1142-20260913_210743,Mr Conor Rogers,Staff Redeployment,2025-02-27
BR-00009440-20260913_210743,2026-05-04,10:15:00,11:15:00,Southgate Community & Mental Health NHS Trust,Nursing,Cardiology,Medicine & Acute Care,Senior Staff Nurse,Ward Manager,8A,28.21,35.9,EMP0036-20260913_210743,Gerard Burton-Ross,Unexpected Absence,2026-08-21
BR-00009441-20260913_210743,2027-07-25,06:30:00,17:30:00,Riverbank General Hospitals NHS Trust,Admin,Paediatrics,Women & Children,Receptionist,Data Analyst,8A,28.21,35.9,EMP1104-20260913_210743,Dr Mohamed Gardner,Specialist Skills Required,2025-08-26
BR-00009442-20260913_210743,2027-05-18,20:00:00,06:00:00,Northshire University Hospitals NHS Trust,Nursing,Obstetrics,Women & Children,Nursery Nurse,Ward Manager,8A,28.21,35.9,EMP0030-20260913_210743,Dr Joel Smith,Operational Requirement,2026-03-08
BR-00009443-20260913_210743,2026-07-29,02:45:00,04:45:00,Eastmoor Teaching Hospitals NHS Trust,AHP,ENT Surgery,Surgery & Cancer,Speech Therapist,Occupational Therapist,6,22.56,28.21,EMP0500-20260913_210743,Mr Gerald Thomson,Emergency Cover,2026-04-22
BR-00009444-20260913_210743,2026-06-06,10:00:00,14:00:00,Bluewater Community & Rehabilitation NHS Trust,Nursing,Infectious Diseases,Medicine & Acute Care,Ward Manager,Healthcare Assistant,2,12.31,14.36,EMP1018-20260913_210743,Ms Kayleigh Richards,Operational Requirement,2025-05-06
BR-00009445-20260913_210743,2026-11-03,02:00:00,06:00:00,Midlands Central Hospitals NHS Trust,Nursing,Intensive Care Unit,Critical Care & Anaesthesia,Charge Nurse,Nursery Nurse,2,12.31,14.36,EMP0778-20260913_210743,Luke Lowe-Begum,Maternity Leave Cover,2024-11-02
BR-00009446-20260913_210743,2027-01-06,09:15:00,16:15:00,Riverside Integrated Care NHS Trust,Medical,Intensive Care Unit,Critical Care & Anaesthesia,FY1/FY2,SHO,SHO,23.08,30.77,EMP1062-20260913_210743,Chloe McDonald-Wilson,Weekend Cover,2024-12-13
BR-00009447-20260913_210743,2025-09-19,11:15:00,12:15:00,Hillcrest Medical Centres NHS Trust,Nursing,General Surgery,Surgery & Cancer,Nursery Nurse,Ward Manager,8A,28.21,35.9,EMP0412-20260913_210743,Dr Barry Law,Unexpected Absence,2025-10-07
BR-00009448-20260913_210743,2025-12-14,19:00:00,06:00:00,Northwood Mental Health NHS Trust,Nursing,Obstetrics,Women & Children,Charge Nurse,Charge Nurse,7,26.67,33.33,EMP0967-20260913_210743,Judith Jones,Study Leave Cover,2025-05-05
BR-00009449-20260913_210743,2027-09-08,07:15:00,09:15:00,Lakeside District Hospitals NHS Trust,Admin,Physiotherapy,Clinical Support Services,Data Analyst,Data Analyst,8A,28.21,35.9,EMP0421-20260913_210743,Jake Morris,Operational Requirement,2026-05-27
BR-00009450-20260913_210743,2025-11-11,05:00:00,13:00:00,Southvale Hospitals NHS Trust,AHP,Colorectal Surgery,Surgery & Cancer,Speech Therapist,Radiographer,6,22.56,28.21,EMP0162-20260913_210743,Mr Harry Lane,High Acuity Patients,2025-12-05
BR-00009451-20260913_210743,2027-08-07,08:30:00,15:30:00,Broadfield Clinical Services NHS Trust,Medical,Postnatal Care,Women & Children,Consultant,SHO,SHO,23.08,30.77,EMP1173-20260913_210743,Christian Chadwick,Sickness Cover,2025-08-20
BR-00009452-20260913_210743,2026-09-15,19:45:00,06:45:00,Oakridge Community Services NHS Trust,AHP,Urgent Care,Emergency & Urgent Care,Physiologist,Physiotherapist,6,22.56,28.21,EMP0982-20260913_210743,Maureen Chan-Day,Weekend Cover,2026-04-25
